H|182789|27-SEP-2017|1220238|DT|P|F
P|R|27-SEP-2017|12|1|PQHZ|40.99
P|R|27-SEP-2017|12|1|PQPC|40.99
P|R|27-SEP-2017|12|1|PQQC|40.99
P|R|27-SEP-2017|12|1|PQSK|40.99
P|R|27-SEP-2017|12|1|PQXY|40.99
P|R|27-SEP-2017|12|2|MBSI|38.1
P|R|27-SEP-2017|12|2|MISI|50.14
P|R|27-SEP-2017|12|2|MNSI|38.1
P|R|27-SEP-2017|12|2|NYSI|38.1
P|R|27-SEP-2017|12|2|ONZN|38.1
P|R|27-SEP-2017|12|2|PQAT|38.1
P|R|27-SEP-2017|12|2|PQBE|38.1
P|R|27-SEP-2017|12|2|PQDA|38.1
P|R|27-SEP-2017|12|2|PQDZ|38.1
P|R|27-SEP-2017|12|2|PQHA|38.1
P|R|27-SEP-2017|12|2|PQHZ|38.1
P|R|27-SEP-2017|12|2|PQPC|38.1
P|R|27-SEP-2017|12|2|PQQC|38.1
P|R|27-SEP-2017|12|2|PQSK|38.1
P|R|27-SEP-2017|12|2|PQXY|38.1
P|R|27-SEP-2017|12|3|MBSI|40.1
P|R|27-SEP-2017|12|3|MISI|52.14
P|R|27-SEP-2017|12|3|MNSI|40.1
P|R|27-SEP-2017|12|3|NYSI|40.1
P|R|27-SEP-2017|12|3|ONZN|40.1
P|R|27-SEP-2017|12|3|PQAT|40.1
P|R|27-SEP-2017|12|3|PQBE|40.1
P|R|27-SEP-2017|12|3|PQDA|40.1
P|R|27-SEP-2017|12|3|PQDZ|40.1
P|R|27-SEP-2017|12|3|PQHA|40.1
P|R|27-SEP-2017|12|3|PQHZ|40.1
P|R|27-SEP-2017|12|3|PQPC|40.1
P|R|27-SEP-2017|12|3|PQQC|40.1
P|R|27-SEP-2017|12|3|PQSK|40.1
P|R|27-SEP-2017|12|3|PQXY|40.1
P|R|27-SEP-2017|12|4|MBSI|40.1
P|R|27-SEP-2017|12|4|MISI|52.14
P|R|27-SEP-2017|12|4|MNSI|40.1
P|R|27-SEP-2017|12|4|NYSI|40.1
P|R|27-SEP-2017|12|4|ONZN|40.1
P|R|27-SEP-2017|12|4|PQAT|40.1
P|R|27-SEP-2017|12|4|PQBE|40.1
P|R|27-SEP-2017|12|4|PQDA|40.1
P|R|27-SEP-2017|12|4|PQDZ|40.1
P|R|27-SEP-2017|12|4|PQHA|40.1
P|R|27-SEP-2017|12|4|PQHZ|40.1
P|R|27-SEP-2017|12|4|PQPC|40.1
P|R|27-SEP-2017|12|4|PQQC|40.1
P|R|27-SEP-2017|12|4|PQSK|40.1
P|R|27-SEP-2017|12|4|PQXY|40.1
P|R|27-SEP-2017|12|5|MBSI|36.62
P|R|27-SEP-2017|12|5|MISI|48.66
P|R|27-SEP-2017|12|5|MNSI|36.62
P|R|27-SEP-2017|12|5|NYSI|36.62
P|R|27-SEP-2017|12|5|ONZN|36.62
P|R|27-SEP-2017|12|5|PQAT|36.62
P|R|27-SEP-2017|12|5|PQBE|36.62
P|R|27-SEP-2017|12|5|PQDA|36.62
P|R|27-SEP-2017|12|5|PQDZ|36.62
P|R|27-SEP-2017|12|5|PQHA|36.62
P|R|27-SEP-2017|12|5|PQHZ|36.62
P|R|27-SEP-2017|12|5|PQPC|36.62
P|R|27-SEP-2017|12|5|PQQC|36.62
P|R|27-SEP-2017|12|5|PQSK|36.62
P|R|27-SEP-2017|12|5|PQXY|36.62
P|R|27-SEP-2017|12|6|MBSI|36.61
P|R|27-SEP-2017|12|6|MISI|48.65
P|R|27-SEP-2017|12|6|MNSI|36.61
P|R|27-SEP-2017|12|6|NYSI|36.61
P|R|27-SEP-2017|12|6|ONZN|36.61
P|R|27-SEP-2017|12|6|PQAT|36.61
P|R|27-SEP-2017|12|6|PQBE|36.61
P|R|27-SEP-2017|12|6|PQDA|36.61
P|R|27-SEP-2017|12|6|PQDZ|36.61
P|R|27-SEP-2017|12|6|PQHA|36.61
P|R|27-SEP-2017|12|6|PQHZ|36.61
P|R|27-SEP-2017|12|6|PQPC|36.61
P|R|27-SEP-2017|12|6|PQQC|36.61
P|R|27-SEP-2017|12|6|PQSK|36.61
P|R|27-SEP-2017|12|6|PQXY|36.61
P|R|27-SEP-2017|12|7|MBSI|36.62
P|R|27-SEP-2017|12|7|MISI|48.66
P|R|27-SEP-2017|12|7|MNSI|36.62
P|R|27-SEP-2017|12|7|NYSI|36.62
P|R|27-SEP-2017|12|7|ONZN|36.62
P|R|27-SEP-2017|12|7|PQAT|36.62
P|R|27-SEP-2017|12|7|PQBE|36.62
P|R|27-SEP-2017|12|7|PQDA|36.62
P|R|27-SEP-2017|12|7|PQDZ|36.62
P|R|27-SEP-2017|12|7|PQHA|36.62
P|R|27-SEP-2017|12|7|PQHZ|36.62
P|R|27-SEP-2017|12|7|PQPC|36.62
P|R|27-SEP-2017|12|7|PQQC|36.62
P|R|27-SEP-2017|12|7|PQSK|36.62
P|R|27-SEP-2017|12|7|PQXY|36.62
P|R|27-SEP-2017|12|8|MBSI|34.69
P|R|27-SEP-2017|12|8|MISI|46.73
P|R|27-SEP-2017|12|8|MNSI|34.69
P|R|27-SEP-2017|12|8|NYSI|34.69
P|R|27-SEP-2017|12|8|ONZN|34.69
P|R|27-SEP-2017|12|8|PQAT|34.69
P|R|27-SEP-2017|12|8|PQBE|34.69
P|R|27-SEP-2017|12|8|PQDA|34.69
P|R|27-SEP-2017|12|8|PQDZ|34.69
P|R|27-SEP-2017|12|8|PQHA|34.69
P|R|27-SEP-2017|12|8|PQHZ|34.69
P|R|27-SEP-2017|12|8|PQPC|34.69
P|R|27-SEP-2017|12|8|PQQC|34.69
P|R|27-SEP-2017|12|8|PQSK|34.69
P|R|27-SEP-2017|12|8|PQXY|34.69
P|R|27-SEP-2017|12|9|MBSI|36.71
P|R|27-SEP-2017|12|9|MISI|48.75
P|R|27-SEP-2017|12|9|MNSI|36.71
P|R|27-SEP-2017|12|9|NYSI|36.71
P|R|27-SEP-2017|12|9|ONZN|36.71
P|R|27-SEP-2017|12|9|PQAT|36.71
P|R|27-SEP-2017|12|9|PQBE|36.71
P|R|27-SEP-2017|12|9|PQDA|36.71
P|R|27-SEP-2017|12|9|PQDZ|36.71
P|R|27-SEP-2017|12|9|PQHA|36.71
P|R|27-SEP-2017|12|9|PQHZ|36.71
P|R|27-SEP-2017|12|9|PQPC|36.71
P|R|27-SEP-2017|12|9|PQQC|36.71
P|R|27-SEP-2017|12|9|PQSK|36.71
P|R|27-SEP-2017|12|9|PQXY|36.71
P|R|27-SEP-2017|12|10|MBSI|34.7
P|R|27-SEP-2017|12|10|MISI|46.74
P|R|27-SEP-2017|12|10|MNSI|34.7
P|R|27-SEP-2017|12|10|NYSI|34.7
P|R|27-SEP-2017|12|10|ONZN|34.7
P|R|27-SEP-2017|12|10|PQAT|34.7
P|R|27-SEP-2017|12|10|PQBE|34.7
P|R|27-SEP-2017|12|10|PQDA|34.7
P|R|27-SEP-2017|12|10|PQDZ|34.7
P|R|27-SEP-2017|12|10|PQHA|34.7
P|R|27-SEP-2017|12|10|PQHZ|34.7
P|R|27-SEP-2017|12|10|PQPC|34.7
P|R|27-SEP-2017|12|10|PQQC|34.7
P|R|27-SEP-2017|12|10|PQSK|34.7
P|R|27-SEP-2017|12|10|PQXY|34.7
P|R|27-SEP-2017|12|11|MBSI|43.15
P|R|27-SEP-2017|12|11|MISI|55.19
P|R|27-SEP-2017|12|11|MNSI|43.15
P|R|27-SEP-2017|12|11|NYSI|43.15
P|R|27-SEP-2017|12|11|ONZN|43.15
P|R|27-SEP-2017|12|11|PQAT|43.15
P|R|27-SEP-2017|12|11|PQBE|43.15
P|R|27-SEP-2017|12|11|PQDA|43.15
P|R|27-SEP-2017|12|11|PQDZ|43.15
P|R|27-SEP-2017|12|11|PQHA|43.15
P|R|27-SEP-2017|12|11|PQHZ|43.15
P|R|27-SEP-2017|12|11|PQPC|43.15
P|R|27-SEP-2017|12|11|PQQC|43.15
P|R|27-SEP-2017|12|11|PQSK|43.15
P|R|27-SEP-2017|12|11|PQXY|43.15
P|R|27-SEP-2017|12|12|MBSI|40.24
P|R|27-SEP-2017|12|12|MISI|52.28
P|R|27-SEP-2017|12|12|MNSI|40.24
P|R|27-SEP-2017|12|12|NYSI|40.24
P|R|27-SEP-2017|12|12|ONZN|40.24
P|R|27-SEP-2017|12|12|PQAT|40.24
P|R|27-SEP-2017|12|12|PQBE|40.24
P|R|27-SEP-2017|12|12|PQDA|40.24
P|R|27-SEP-2017|12|12|PQDZ|40.24
P|R|27-SEP-2017|12|12|PQHA|40.24
P|R|27-SEP-2017|12|12|PQHZ|40.24
P|R|27-SEP-2017|12|12|PQPC|40.24
P|R|27-SEP-2017|12|12|PQQC|40.24
P|R|27-SEP-2017|12|12|PQSK|40.24
P|R|27-SEP-2017|12|12|PQXY|40.24
P|H|27-SEP-2017|13|0|ONZN|33.84
P|R|27-SEP-2017|13|1|MBSI|33.56
P|R|27-SEP-2017|13|1|MISI|49.95
P|R|27-SEP-2017|13|1|MNSI|33.56
P|R|27-SEP-2017|13|1|NYSI|33.56
P|R|27-SEP-2017|13|1|ONZN|33.56
P|R|27-SEP-2017|13|1|PQAT|33.56
P|R|27-SEP-2017|13|1|PQBE|33.56
P|R|27-SEP-2017|13|1|PQDA|33.56
P|R|27-SEP-2017|13|1|PQDZ|33.56
P|R|27-SEP-2017|13|1|PQHA|33.56
P|R|27-SEP-2017|13|1|PQHZ|33.56
P|R|27-SEP-2017|13|1|PQPC|33.56
P|R|27-SEP-2017|13|1|PQQC|33.56
P|R|27-SEP-2017|13|1|PQSK|33.56
P|R|27-SEP-2017|13|1|PQXY|33.56
P|R|27-SEP-2017|13|2|MBSI|34.65
P|R|27-SEP-2017|13|2|MISI|51.04
P|R|27-SEP-2017|13|2|MNSI|34.65
P|R|27-SEP-2017|13|2|NYSI|34.65
P|R|27-SEP-2017|13|2|ONZN|34.65
P|R|27-SEP-2017|13|2|PQAT|34.65
P|R|27-SEP-2017|13|2|PQBE|34.65
P|R|27-SEP-2017|13|2|PQDA|34.65
P|R|27-SEP-2017|13|2|PQDZ|34.65
P|R|27-SEP-2017|13|2|PQHA|34.65
P|R|27-SEP-2017|13|2|PQHZ|34.65
P|R|27-SEP-2017|13|2|PQPC|34.65
P|R|27-SEP-2017|13|2|PQQC|34.65
P|R|27-SEP-2017|13|2|PQSK|34.65
P|R|27-SEP-2017|13|2|PQXY|34.65
P|R|27-SEP-2017|13|3|MBSI|34.69
P|R|27-SEP-2017|13|3|MISI|51.08
P|R|27-SEP-2017|13|3|MNSI|34.69
P|R|27-SEP-2017|13|3|NYSI|34.69
P|R|27-SEP-2017|13|3|ONZN|34.69
P|R|27-SEP-2017|13|3|PQAT|34.69
P|R|27-SEP-2017|13|3|PQBE|34.69
P|R|27-SEP-2017|13|3|PQDA|34.69
P|R|27-SEP-2017|13|3|PQDZ|34.69
P|R|27-SEP-2017|13|3|PQHA|34.69
P|R|27-SEP-2017|13|3|PQHZ|34.69
P|R|27-SEP-2017|13|3|PQPC|34.69
P|R|27-SEP-2017|13|3|PQQC|34.69
P|R|27-SEP-2017|13|3|PQSK|34.69
P|R|27-SEP-2017|13|3|PQXY|34.69
P|R|27-SEP-2017|13|4|MBSI|34.68
P|R|27-SEP-2017|13|4|MISI|51.07
P|R|27-SEP-2017|13|4|MNSI|34.68
P|R|27-SEP-2017|13|4|NYSI|34.68
P|R|27-SEP-2017|13|4|ONZN|34.68
P|R|27-SEP-2017|13|4|PQAT|34.68
P|R|27-SEP-2017|13|4|PQBE|34.68
P|R|27-SEP-2017|13|4|PQDA|34.68
P|R|27-SEP-2017|13|4|PQDZ|34.68
P|R|27-SEP-2017|13|4|PQHA|34.68
P|R|27-SEP-2017|13|4|PQHZ|34.68
P|R|27-SEP-2017|13|4|PQPC|34.68
P|R|27-SEP-2017|13|4|PQQC|34.68
P|R|27-SEP-2017|13|4|PQSK|34.68
P|R|27-SEP-2017|13|4|PQXY|34.68
P|R|27-SEP-2017|13|5|MBSI|33.57
P|R|27-SEP-2017|13|5|MISI|49.96
P|R|27-SEP-2017|13|5|MNSI|33.57
P|R|27-SEP-2017|13|5|NYSI|33.57
P|R|27-SEP-2017|13|5|ONZN|33.57
P|R|27-SEP-2017|13|5|PQAT|33.57
P|R|27-SEP-2017|13|5|PQBE|33.57
P|R|27-SEP-2017|13|5|PQDA|33.57
P|R|27-SEP-2017|13|5|PQDZ|33.57
P|R|27-SEP-2017|13|5|PQHA|33.57
P|R|27-SEP-2017|13|5|PQHZ|33.57
P|R|27-SEP-2017|13|5|PQPC|33.57
P|R|27-SEP-2017|13|5|PQQC|33.57
P|R|27-SEP-2017|13|5|PQSK|33.57
P|R|27-SEP-2017|13|5|PQXY|33.57
P|R|27-SEP-2017|13|6|MBSI|32.45
P|R|27-SEP-2017|13|6|MISI|48.84
P|R|27-SEP-2017|13|6|MNSI|32.45
P|R|27-SEP-2017|13|6|NYSI|32.45
P|R|27-SEP-2017|13|6|ONZN|32.45
P|R|27-SEP-2017|13|6|PQAT|32.45
P|R|27-SEP-2017|13|6|PQBE|32.45
P|R|27-SEP-2017|13|6|PQDA|32.45
P|R|27-SEP-2017|13|6|PQDZ|32.45
P|R|27-SEP-2017|13|6|PQHA|32.45
P|R|27-SEP-2017|13|6|PQHZ|32.45
P|R|27-SEP-2017|13|6|PQPC|32.45
P|R|27-SEP-2017|13|6|PQQC|32.45
P|R|27-SEP-2017|13|6|PQSK|32.45
P|R|27-SEP-2017|13|6|PQXY|32.45
P|R|27-SEP-2017|13|7|MBSI|33.55
P|R|27-SEP-2017|13|7|MISI|49.94
P|R|27-SEP-2017|13|7|MNSI|33.55
P|R|27-SEP-2017|13|7|NYSI|33.55
P|R|27-SEP-2017|13|7|ONZN|33.55
P|R|27-SEP-2017|13|7|PQAT|33.55
P|R|27-SEP-2017|13|7|PQBE|33.55
P|R|27-SEP-2017|13|7|PQDA|33.55
P|R|27-SEP-2017|13|7|PQDZ|33.55
P|R|27-SEP-2017|13|7|PQHA|33.55
P|R|27-SEP-2017|13|7|PQHZ|33.55
P|R|27-SEP-2017|13|7|PQPC|33.55
P|R|27-SEP-2017|13|7|PQQC|33.55
P|R|27-SEP-2017|13|7|PQSK|33.55
P|R|27-SEP-2017|13|7|PQXY|33.55
P|R|27-SEP-2017|13|8|MBSI|33.56
P|R|27-SEP-2017|13|8|MISI|49.95
P|R|27-SEP-2017|13|8|MNSI|33.56
P|R|27-SEP-2017|13|8|NYSI|33.56
P|R|27-SEP-2017|13|8|ONZN|33.56
P|R|27-SEP-2017|13|8|PQAT|33.56
P|R|27-SEP-2017|13|8|PQBE|33.56
P|R|27-SEP-2017|13|8|PQDA|33.56
P|R|27-SEP-2017|13|8|PQDZ|33.56
P|R|27-SEP-2017|13|8|PQHA|33.56
P|R|27-SEP-2017|13|8|PQHZ|33.56
P|R|27-SEP-2017|13|8|PQPC|33.56
P|R|27-SEP-2017|13|8|PQQC|33.56
P|R|27-SEP-2017|13|8|PQSK|33.56
P|R|27-SEP-2017|13|8|PQXY|33.56
P|R|27-SEP-2017|13|9|MBSI|34.68
P|R|27-SEP-2017|13|9|MISI|51.07
P|R|27-SEP-2017|13|9|MNSI|34.68
P|R|27-SEP-2017|13|9|NYSI|34.68
P|R|27-SEP-2017|13|9|ONZN|34.68
P|R|27-SEP-2017|13|9|PQAT|34.68
P|R|27-SEP-2017|13|9|PQBE|34.68
P|R|27-SEP-2017|13|9|PQDA|34.68
P|R|27-SEP-2017|13|9|PQDZ|34.68
P|R|27-SEP-2017|13|9|PQHA|34.68
P|R|27-SEP-2017|13|9|PQHZ|34.68
P|R|27-SEP-2017|13|9|PQPC|34.68
P|R|27-SEP-2017|13|9|PQQC|34.68
P|R|27-SEP-2017|13|9|PQSK|34.68
P|R|27-SEP-2017|13|9|PQXY|34.68
P|R|27-SEP-2017|13|10|MBSI|33.58
P|R|27-SEP-2017|13|10|MISI|49.97
P|R|27-SEP-2017|13|10|MNSI|33.58
P|R|27-SEP-2017|13|10|NYSI|33.58
P|R|27-SEP-2017|13|10|ONZN|33.58
P|R|27-SEP-2017|13|10|PQAT|33.58
P|R|27-SEP-2017|13|10|PQBE|33.58
P|R|27-SEP-2017|13|10|PQDA|33.58
P|R|27-SEP-2017|13|10|PQDZ|33.58
P|R|27-SEP-2017|13|10|PQHA|33.58
P|R|27-SEP-2017|13|10|PQHZ|33.58
P|R|27-SEP-2017|13|10|PQPC|33.58
P|R|27-SEP-2017|13|10|PQQC|33.58
P|R|27-SEP-2017|13|10|PQSK|33.58
P|R|27-SEP-2017|13|10|PQXY|33.58
P|R|27-SEP-2017|13|11|MBSI|33.56
P|R|27-SEP-2017|13|11|MISI|49.95
P|R|27-SEP-2017|13|11|MNSI|33.56
P|R|27-SEP-2017|13|11|NYSI|33.56
P|R|27-SEP-2017|13|11|ONZN|33.56
P|R|27-SEP-2017|13|11|PQAT|33.56
P|R|27-SEP-2017|13|11|PQBE|33.56
P|R|27-SEP-2017|13|11|PQDA|33.56
P|R|27-SEP-2017|13|11|PQDZ|33.56
P|R|27-SEP-2017|13|11|PQHA|33.56
P|R|27-SEP-2017|13|11|PQHZ|33.56
P|R|27-SEP-2017|13|11|PQPC|33.56
P|R|27-SEP-2017|13|11|PQQC|33.56
P|R|27-SEP-2017|13|11|PQSK|33.56
P|R|27-SEP-2017|13|11|PQXY|33.56
P|R|27-SEP-2017|13|12|MBSI|33.56
P|R|27-SEP-2017|13|12|MISI|49.95
P|R|27-SEP-2017|13|12|MNSI|33.56
P|R|27-SEP-2017|13|12|NYSI|33.56
P|R|27-SEP-2017|13|12|ONZN|33.56
P|R|27-SEP-2017|13|12|PQAT|33.56
P|R|27-SEP-2017|13|12|PQBE|33.56
P|R|27-SEP-2017|13|12|PQDA|33.56
P|R|27-SEP-2017|13|12|PQDZ|33.56
P|R|27-SEP-2017|13|12|PQHA|33.56
P|R|27-SEP-2017|13|12|PQHZ|33.56
P|R|27-SEP-2017|13|12|PQPC|33.56
P|R|27-SEP-2017|13|12|PQQC|33.56
P|R|27-SEP-2017|13|12|PQSK|33.56
P|R|27-SEP-2017|13|12|PQXY|33.56
P|H|27-SEP-2017|14|0|ONZN|29.35
P|R|27-SEP-2017|14|1|MBSI|27.24
P|R|27-SEP-2017|14|1|MISI|40.64
P|R|27-SEP-2017|14|1|MNSI|27.24
P|R|27-SEP-2017|14|1|NYSI|27.24
P|R|27-SEP-2017|14|1|ONZN|27.24
P|R|27-SEP-2017|14|1|PQAT|27.24
P|R|27-SEP-2017|14|1|PQBE|27.24
P|R|27-SEP-2017|14|1|PQDA|27.24
P|R|27-SEP-2017|14|1|PQDZ|27.24
P|R|27-SEP-2017|14|1|PQHA|27.24
P|R|27-SEP-2017|14|1|PQHZ|27.24
P|R|27-SEP-2017|14|1|PQPC|27.24
P|R|27-SEP-2017|14|1|PQQC|27.24
P|R|27-SEP-2017|14|1|PQSK|27.24
P|R|27-SEP-2017|14|1|PQXY|27.24
P|R|27-SEP-2017|14|2|MBSI|31.7
P|R|27-SEP-2017|14|2|MISI|45.1
P|R|27-SEP-2017|14|2|MNSI|31.7
P|R|27-SEP-2017|14|2|NYSI|31.7
P|R|27-SEP-2017|14|2|ONZN|31.7
P|R|27-SEP-2017|14|2|PQAT|31.7
P|R|27-SEP-2017|14|2|PQBE|31.7
P|R|27-SEP-2017|14|2|PQDA|31.7
P|R|27-SEP-2017|14|2|PQDZ|31.7
P|R|27-SEP-2017|14|2|PQHA|31.7
P|R|27-SEP-2017|14|2|PQHZ|31.7
P|R|27-SEP-2017|14|2|PQPC|31.7
P|R|27-SEP-2017|14|2|PQQC|31.7
P|R|27-SEP-2017|14|2|PQSK|31.7
P|R|27-SEP-2017|14|2|PQXY|31.7
P|R|27-SEP-2017|14|3|MBSI|30.18
P|R|27-SEP-2017|14|3|MISI|43.58
P|R|27-SEP-2017|14|3|MNSI|30.18
P|R|27-SEP-2017|14|3|NYSI|30.18
P|R|27-SEP-2017|14|3|ONZN|30.18
P|R|27-SEP-2017|14|3|PQAT|30.18
P|R|27-SEP-2017|14|3|PQBE|30.18
P|R|27-SEP-2017|14|3|PQDA|30.18
P|R|27-SEP-2017|14|3|PQDZ|30.18
P|R|27-SEP-2017|14|3|PQHA|30.18
P|R|27-SEP-2017|14|3|PQHZ|30.18
P|R|27-SEP-2017|14|3|PQPC|30.18
P|R|27-SEP-2017|14|3|PQQC|30.18
P|R|27-SEP-2017|14|3|PQSK|30.18
P|R|27-SEP-2017|14|3|PQXY|30.18
P|R|27-SEP-2017|14|4|MBSI|32.21
P|R|27-SEP-2017|14|4|MISI|45.61
P|R|27-SEP-2017|14|4|MNSI|32.21
P|R|27-SEP-2017|14|4|NYSI|32.21
P|R|27-SEP-2017|14|4|ONZN|32.21
P|R|27-SEP-2017|14|4|PQAT|32.21
P|R|27-SEP-2017|14|4|PQBE|32.21
P|R|27-SEP-2017|14|4|PQDA|32.21
P|R|27-SEP-2017|14|4|PQDZ|32.21
P|R|27-SEP-2017|14|4|PQHA|32.21
P|R|27-SEP-2017|14|4|PQHZ|32.21
P|R|27-SEP-2017|14|4|PQPC|32.21
P|R|27-SEP-2017|14|4|PQQC|32.21
P|R|27-SEP-2017|14|4|PQSK|32.21
P|R|27-SEP-2017|14|4|PQXY|32.21
P|R|27-SEP-2017|14|5|MBSI|32.21
P|R|27-SEP-2017|14|5|MISI|45.61
P|R|27-SEP-2017|14|5|MNSI|32.21
P|R|27-SEP-2017|14|5|NYSI|32.21
P|R|27-SEP-2017|14|5|ONZN|32.21
P|R|27-SEP-2017|14|5|PQAT|32.21
P|R|27-SEP-2017|14|5|PQBE|32.21
P|R|27-SEP-2017|14|5|PQDA|32.21
P|R|27-SEP-2017|14|5|PQDZ|32.21
P|R|27-SEP-2017|14|5|PQHA|32.21
P|R|27-SEP-2017|14|5|PQHZ|32.21
P|R|27-SEP-2017|14|5|PQPC|32.21
P|R|27-SEP-2017|14|5|PQQC|32.21
P|R|27-SEP-2017|14|5|PQSK|32.21
P|R|27-SEP-2017|14|5|PQXY|32.21
P|R|27-SEP-2017|14|6|MBSI|30.21
P|R|27-SEP-2017|14|6|MISI|43.61
P|R|27-SEP-2017|14|6|MNSI|30.21
P|R|27-SEP-2017|14|6|NYSI|30.21
P|R|27-SEP-2017|14|6|ONZN|30.21
P|R|27-SEP-2017|14|6|PQAT|30.21
P|R|27-SEP-2017|14|6|PQBE|30.21
P|R|27-SEP-2017|14|6|PQDA|30.21
P|R|27-SEP-2017|14|6|PQDZ|30.21
P|R|27-SEP-2017|14|6|PQHA|30.21
P|R|27-SEP-2017|14|6|PQHZ|30.21
P|R|27-SEP-2017|14|6|PQPC|30.21
P|R|27-SEP-2017|14|6|PQQC|30.21
P|R|27-SEP-2017|14|6|PQSK|30.21
P|R|27-SEP-2017|14|6|PQXY|30.21
P|R|27-SEP-2017|14|7|MBSI|28.66
P|R|27-SEP-2017|14|7|MISI|42.06
P|R|27-SEP-2017|14|7|MNSI|28.66
P|R|27-SEP-2017|14|7|NYSI|28.66
P|R|27-SEP-2017|14|7|ONZN|28.66
P|R|27-SEP-2017|14|7|PQAT|28.66
P|R|27-SEP-2017|14|7|PQBE|28.66
P|R|27-SEP-2017|14|7|PQDA|28.66
P|R|27-SEP-2017|14|7|PQDZ|28.66
P|R|27-SEP-2017|14|7|PQHA|28.66
P|R|27-SEP-2017|14|7|PQHZ|28.66
P|R|27-SEP-2017|14|7|PQPC|28.66
P|R|27-SEP-2017|14|7|PQQC|28.66
P|R|27-SEP-2017|14|7|PQSK|28.66
P|R|27-SEP-2017|14|7|PQXY|28.66
P|R|27-SEP-2017|14|8|MBSI|30.21
P|R|27-SEP-2017|14|8|MISI|43.61
P|R|27-SEP-2017|14|8|MNSI|30.21
P|R|27-SEP-2017|14|8|NYSI|30.21
P|R|27-SEP-2017|14|8|ONZN|30.21
P|R|27-SEP-2017|14|8|PQAT|30.21
P|R|27-SEP-2017|14|8|PQBE|30.21
P|R|27-SEP-2017|14|8|PQDA|30.21
P|R|27-SEP-2017|14|8|PQDZ|30.21
P|R|27-SEP-2017|14|8|PQHA|30.21
P|R|27-SEP-2017|14|8|PQHZ|30.21
P|R|27-SEP-2017|14|8|PQPC|30.21
P|R|27-SEP-2017|14|8|PQQC|30.21
P|R|27-SEP-2017|14|8|PQSK|30.21
P|R|27-SEP-2017|14|8|PQXY|30.21
P|R|27-SEP-2017|14|9|MBSI|27.37
P|R|27-SEP-2017|14|9|MISI|40.77
P|R|27-SEP-2017|14|9|MNSI|27.37
P|R|27-SEP-2017|14|9|NYSI|27.37
P|R|27-SEP-2017|14|9|ONZN|27.37
P|R|27-SEP-2017|14|9|PQAT|27.37
P|R|27-SEP-2017|14|9|PQBE|27.37
P|R|27-SEP-2017|14|9|PQDA|27.37
P|R|27-SEP-2017|14|9|PQDZ|27.37
P|R|27-SEP-2017|14|9|PQHA|27.37
P|R|27-SEP-2017|14|9|PQHZ|27.37
P|R|27-SEP-2017|14|9|PQPC|27.37
P|R|27-SEP-2017|14|9|PQQC|27.37
P|R|27-SEP-2017|14|9|PQSK|27.37
P|R|27-SEP-2017|14|9|PQXY|27.37
P|R|27-SEP-2017|14|10|MBSI|27.37
P|R|27-SEP-2017|14|10|MISI|40.77
P|R|27-SEP-2017|14|10|MNSI|27.37
P|R|27-SEP-2017|14|10|NYSI|27.37
P|R|27-SEP-2017|14|10|ONZN|27.37
P|R|27-SEP-2017|14|10|PQAT|27.37
P|R|27-SEP-2017|14|10|PQBE|27.37
P|R|27-SEP-2017|14|10|PQDA|27.37
P|R|27-SEP-2017|14|10|PQDZ|27.37
P|R|27-SEP-2017|14|10|PQHA|27.37
P|R|27-SEP-2017|14|10|PQHZ|27.37
P|R|27-SEP-2017|14|10|PQPC|27.37
P|R|27-SEP-2017|14|10|PQQC|27.37
P|R|27-SEP-2017|14|10|PQSK|27.37
P|R|27-SEP-2017|14|10|PQXY|27.37
P|R|27-SEP-2017|14|11|MBSI|27.51
P|R|27-SEP-2017|14|11|MISI|40.91
P|R|27-SEP-2017|14|11|MNSI|27.51
P|R|27-SEP-2017|14|11|NYSI|27.51
P|R|27-SEP-2017|14|11|ONZN|27.51
P|R|27-SEP-2017|14|11|PQAT|27.51
P|R|27-SEP-2017|14|11|PQBE|27.51
P|R|27-SEP-2017|14|11|PQDA|27.51
P|R|27-SEP-2017|14|11|PQDZ|27.51
P|R|27-SEP-2017|14|11|PQHA|27.51
P|R|27-SEP-2017|14|11|PQHZ|27.51
P|R|27-SEP-2017|14|11|PQPC|27.51
P|R|27-SEP-2017|14|11|PQQC|27.51
P|R|27-SEP-2017|14|11|PQSK|27.51
P|R|27-SEP-2017|14|11|PQXY|27.51
P|R|27-SEP-2017|14|12|MBSI|27.37
P|R|27-SEP-2017|14|12|MISI|40.77
P|R|27-SEP-2017|14|12|MNSI|27.37
P|R|27-SEP-2017|14|12|NYSI|27.37
P|R|27-SEP-2017|14|12|ONZN|27.37
P|R|27-SEP-2017|14|12|PQAT|27.37
P|R|27-SEP-2017|14|12|PQBE|27.37
P|R|27-SEP-2017|14|12|PQDA|27.37
P|R|27-SEP-2017|14|12|PQDZ|27.37
P|R|27-SEP-2017|14|12|PQHA|27.37
P|R|27-SEP-2017|14|12|PQHZ|27.37
P|R|27-SEP-2017|14|12|PQPC|27.37
P|R|27-SEP-2017|14|12|PQQC|27.37
P|R|27-SEP-2017|14|12|PQSK|27.37
P|R|27-SEP-2017|14|12|PQXY|27.37
P|H|27-SEP-2017|15|0|ONZN|31.87
P|R|27-SEP-2017|15|1|MBSI|34.67
P|R|27-SEP-2017|15|1|MISI|49.43
P|R|27-SEP-2017|15|1|MNSI|34.67
