H|182789|28-SEP-2017|1220492|DT|P|F
P|R|28-SEP-2017|1|8|NYSI|1.2
P|R|28-SEP-2017|1|8|ONZN|0
P|R|28-SEP-2017|1|8|PQAT|0
P|R|28-SEP-2017|1|8|PQBE|0
P|R|28-SEP-2017|1|8|PQDA|0
P|R|28-SEP-2017|1|8|PQDZ|0
P|R|28-SEP-2017|1|8|PQHA|0
P|R|28-SEP-2017|1|8|PQHZ|0
P|R|28-SEP-2017|1|8|PQPC|0
P|R|28-SEP-2017|1|8|PQQC|0
P|R|28-SEP-2017|1|8|PQSK|0
P|R|28-SEP-2017|1|8|PQXY|0
P|R|28-SEP-2017|1|9|MBSI|0
P|R|28-SEP-2017|1|9|MISI|10.25
P|R|28-SEP-2017|1|9|MNSI|0
P|R|28-SEP-2017|1|9|NYSI|1.2
P|R|28-SEP-2017|1|9|ONZN|0
P|R|28-SEP-2017|1|9|PQAT|0
P|R|28-SEP-2017|1|9|PQBE|0
P|R|28-SEP-2017|1|9|PQDA|0
P|R|28-SEP-2017|1|9|PQDZ|0
P|R|28-SEP-2017|1|9|PQHA|0
P|R|28-SEP-2017|1|9|PQHZ|0
P|R|28-SEP-2017|1|9|PQPC|0
P|R|28-SEP-2017|1|9|PQQC|0
P|R|28-SEP-2017|1|9|PQSK|0
P|R|28-SEP-2017|1|9|PQXY|0
P|R|28-SEP-2017|1|10|MBSI|0
P|R|28-SEP-2017|1|10|MISI|10.25
P|R|28-SEP-2017|1|10|MNSI|0
P|R|28-SEP-2017|1|10|NYSI|1.2
P|R|28-SEP-2017|1|10|ONZN|0
P|R|28-SEP-2017|1|10|PQAT|0
P|R|28-SEP-2017|1|10|PQBE|0
P|R|28-SEP-2017|1|10|PQDA|0
P|R|28-SEP-2017|1|10|PQDZ|0
P|R|28-SEP-2017|1|10|PQHA|0
P|R|28-SEP-2017|1|10|PQHZ|0
P|R|28-SEP-2017|1|10|PQPC|0
P|R|28-SEP-2017|1|10|PQQC|0
P|R|28-SEP-2017|1|10|PQSK|0
P|R|28-SEP-2017|1|10|PQXY|0
P|R|28-SEP-2017|1|11|MBSI|0
P|R|28-SEP-2017|1|11|MISI|10.25
P|R|28-SEP-2017|1|11|MNSI|0
P|R|28-SEP-2017|1|11|NYSI|1.2
P|R|28-SEP-2017|1|11|ONZN|0
P|R|28-SEP-2017|1|11|PQAT|0
P|R|28-SEP-2017|1|11|PQBE|0
P|R|28-SEP-2017|1|11|PQDA|0
P|R|28-SEP-2017|1|11|PQDZ|0
P|R|28-SEP-2017|1|11|PQHA|0
P|R|28-SEP-2017|1|11|PQHZ|0
P|R|28-SEP-2017|1|11|PQPC|0
P|R|28-SEP-2017|1|11|PQQC|0
P|R|28-SEP-2017|1|11|PQSK|0
P|R|28-SEP-2017|1|11|PQXY|0
P|R|28-SEP-2017|1|12|MBSI|0
P|R|28-SEP-2017|1|12|MISI|10.25
P|R|28-SEP-2017|1|12|MNSI|0
P|R|28-SEP-2017|1|12|NYSI|1.2
P|R|28-SEP-2017|1|12|ONZN|0
P|R|28-SEP-2017|1|12|PQAT|0
P|R|28-SEP-2017|1|12|PQBE|0
P|R|28-SEP-2017|1|12|PQDA|0
P|R|28-SEP-2017|1|12|PQDZ|0
P|R|28-SEP-2017|1|12|PQHA|0
P|R|28-SEP-2017|1|12|PQHZ|0
P|R|28-SEP-2017|1|12|PQPC|0
P|R|28-SEP-2017|1|12|PQQC|0
P|R|28-SEP-2017|1|12|PQSK|0
P|R|28-SEP-2017|1|12|PQXY|0
P|H|28-SEP-2017|2|0|ONZN|0
P|R|28-SEP-2017|2|1|MBSI|0
P|R|28-SEP-2017|2|1|MISI|24.77
P|R|28-SEP-2017|2|1|MNSI|0
P|R|28-SEP-2017|2|1|NYSI|15.45
P|R|28-SEP-2017|2|1|ONZN|0
P|R|28-SEP-2017|2|1|PQAT|0
P|R|28-SEP-2017|2|1|PQBE|0
P|R|28-SEP-2017|2|1|PQDA|0
P|R|28-SEP-2017|2|1|PQDZ|0
P|R|28-SEP-2017|2|1|PQHA|0
P|R|28-SEP-2017|2|1|PQHZ|0
P|R|28-SEP-2017|2|1|PQPC|0
P|R|28-SEP-2017|2|1|PQQC|0
P|R|28-SEP-2017|2|1|PQSK|0
P|R|28-SEP-2017|2|1|PQXY|0
P|R|28-SEP-2017|2|2|MBSI|0
P|R|28-SEP-2017|2|2|MISI|24.77
P|R|28-SEP-2017|2|2|MNSI|0
P|R|28-SEP-2017|2|2|NYSI|15.45
P|R|28-SEP-2017|2|2|ONZN|0
P|R|28-SEP-2017|2|2|PQAT|0
P|R|28-SEP-2017|2|2|PQBE|0
P|R|28-SEP-2017|2|2|PQDA|0
P|R|28-SEP-2017|2|2|PQDZ|0
P|R|28-SEP-2017|2|2|PQHA|0
P|R|28-SEP-2017|2|2|PQHZ|0
P|R|28-SEP-2017|2|2|PQPC|0
P|R|28-SEP-2017|2|2|PQQC|0
P|R|28-SEP-2017|2|2|PQSK|0
P|R|28-SEP-2017|2|2|PQXY|0
P|R|28-SEP-2017|2|3|MBSI|0
P|R|28-SEP-2017|2|3|MISI|24.77
P|R|28-SEP-2017|2|3|MNSI|0
P|R|28-SEP-2017|2|3|NYSI|15.45
P|R|28-SEP-2017|2|3|ONZN|0
P|R|28-SEP-2017|2|3|PQAT|0
P|R|28-SEP-2017|2|3|PQBE|0
P|R|28-SEP-2017|2|3|PQDA|0
P|R|28-SEP-2017|2|3|PQDZ|0
P|R|28-SEP-2017|2|3|PQHA|0
P|R|28-SEP-2017|2|3|PQHZ|0
P|R|28-SEP-2017|2|3|PQPC|0
P|R|28-SEP-2017|2|3|PQQC|0
P|R|28-SEP-2017|2|3|PQSK|0
P|R|28-SEP-2017|2|3|PQXY|0
P|R|28-SEP-2017|2|4|MBSI|0
P|R|28-SEP-2017|2|4|MISI|24.77
P|R|28-SEP-2017|2|4|MNSI|0
P|R|28-SEP-2017|2|4|NYSI|15.45
P|R|28-SEP-2017|2|4|ONZN|0
P|R|28-SEP-2017|2|4|PQAT|0
P|R|28-SEP-2017|2|4|PQBE|0
P|R|28-SEP-2017|2|4|PQDA|0
P|R|28-SEP-2017|2|4|PQDZ|0
P|R|28-SEP-2017|2|4|PQHA|0
P|R|28-SEP-2017|2|4|PQHZ|0
P|R|28-SEP-2017|2|4|PQPC|0
P|R|28-SEP-2017|2|4|PQQC|0
P|R|28-SEP-2017|2|4|PQSK|0
P|R|28-SEP-2017|2|4|PQXY|0
P|R|28-SEP-2017|2|5|MBSI|0
P|R|28-SEP-2017|2|5|MISI|24.77
P|R|28-SEP-2017|2|5|MNSI|0
P|R|28-SEP-2017|2|5|NYSI|15.45
P|R|28-SEP-2017|2|5|ONZN|0
P|R|28-SEP-2017|2|5|PQAT|0
P|R|28-SEP-2017|2|5|PQBE|0
P|R|28-SEP-2017|2|5|PQDA|0
P|R|28-SEP-2017|2|5|PQDZ|0
P|R|28-SEP-2017|2|5|PQHA|0
P|R|28-SEP-2017|2|5|PQHZ|0
P|R|28-SEP-2017|2|5|PQPC|0
P|R|28-SEP-2017|2|5|PQQC|0
P|R|28-SEP-2017|2|5|PQSK|0
P|R|28-SEP-2017|2|5|PQXY|0
P|R|28-SEP-2017|2|6|MBSI|0
P|R|28-SEP-2017|2|6|MISI|24.77
P|R|28-SEP-2017|2|6|MNSI|0
P|R|28-SEP-2017|2|6|NYSI|15.45
P|R|28-SEP-2017|2|6|ONZN|0
P|R|28-SEP-2017|2|6|PQAT|0
P|R|28-SEP-2017|2|6|PQBE|0
P|R|28-SEP-2017|2|6|PQDA|0
P|R|28-SEP-2017|2|6|PQDZ|0
P|R|28-SEP-2017|2|6|PQHA|0
P|R|28-SEP-2017|2|6|PQHZ|0
P|R|28-SEP-2017|2|6|PQPC|0
P|R|28-SEP-2017|2|6|PQQC|0
P|R|28-SEP-2017|2|6|PQSK|0
P|R|28-SEP-2017|2|6|PQXY|0
P|R|28-SEP-2017|2|7|MBSI|0
P|R|28-SEP-2017|2|7|MISI|24.77
P|R|28-SEP-2017|2|7|MNSI|0
P|R|28-SEP-2017|2|7|NYSI|15.45
P|R|28-SEP-2017|2|7|ONZN|0
P|R|28-SEP-2017|2|7|PQAT|0
P|R|28-SEP-2017|2|7|PQBE|0
P|R|28-SEP-2017|2|7|PQDA|0
P|R|28-SEP-2017|2|7|PQDZ|0
P|R|28-SEP-2017|2|7|PQHA|0
P|R|28-SEP-2017|2|7|PQHZ|0
P|R|28-SEP-2017|2|7|PQPC|0
P|R|28-SEP-2017|2|7|PQQC|0
P|R|28-SEP-2017|2|7|PQSK|0
P|R|28-SEP-2017|2|7|PQXY|0
P|R|28-SEP-2017|2|8|MBSI|0
P|R|28-SEP-2017|2|8|MISI|24.77
P|R|28-SEP-2017|2|8|MNSI|0
P|R|28-SEP-2017|2|8|NYSI|15.45
P|R|28-SEP-2017|2|8|ONZN|0
P|R|28-SEP-2017|2|8|PQAT|0
P|R|28-SEP-2017|2|8|PQBE|0
P|R|28-SEP-2017|2|8|PQDA|0
P|R|28-SEP-2017|2|8|PQDZ|0
P|R|28-SEP-2017|2|8|PQHA|0
P|R|28-SEP-2017|2|8|PQHZ|0
P|R|28-SEP-2017|2|8|PQPC|0
P|R|28-SEP-2017|2|8|PQQC|0
P|R|28-SEP-2017|2|8|PQSK|0
P|R|28-SEP-2017|2|8|PQXY|0
P|R|28-SEP-2017|2|9|MBSI|0
P|R|28-SEP-2017|2|9|MISI|24.77
P|R|28-SEP-2017|2|9|MNSI|0
P|R|28-SEP-2017|2|9|NYSI|15.45
P|R|28-SEP-2017|2|9|ONZN|0
P|R|28-SEP-2017|2|9|PQAT|0
P|R|28-SEP-2017|2|9|PQBE|0
P|R|28-SEP-2017|2|9|PQDA|0
P|R|28-SEP-2017|2|9|PQDZ|0
P|R|28-SEP-2017|2|9|PQHA|0
P|R|28-SEP-2017|2|9|PQHZ|0
P|R|28-SEP-2017|2|9|PQPC|0
P|R|28-SEP-2017|2|9|PQQC|0
P|R|28-SEP-2017|2|9|PQSK|0
P|R|28-SEP-2017|2|9|PQXY|0
P|R|28-SEP-2017|2|10|MBSI|0
P|R|28-SEP-2017|2|10|MISI|24.77
P|R|28-SEP-2017|2|10|MNSI|0
P|R|28-SEP-2017|2|10|NYSI|15.45
P|R|28-SEP-2017|2|10|ONZN|0
P|R|28-SEP-2017|2|10|PQAT|0
P|R|28-SEP-2017|2|10|PQBE|0
P|R|28-SEP-2017|2|10|PQDA|0
P|R|28-SEP-2017|2|10|PQDZ|0
P|R|28-SEP-2017|2|10|PQHA|0
P|R|28-SEP-2017|2|10|PQHZ|0
P|R|28-SEP-2017|2|10|PQPC|0
P|R|28-SEP-2017|2|10|PQQC|0
P|R|28-SEP-2017|2|10|PQSK|0
P|R|28-SEP-2017|2|10|PQXY|0
P|R|28-SEP-2017|2|11|MBSI|0
P|R|28-SEP-2017|2|11|MISI|24.77
P|R|28-SEP-2017|2|11|MNSI|0
P|R|28-SEP-2017|2|11|NYSI|15.45
P|R|28-SEP-2017|2|11|ONZN|0
P|R|28-SEP-2017|2|11|PQAT|0
P|R|28-SEP-2017|2|11|PQBE|0
P|R|28-SEP-2017|2|11|PQDA|0
P|R|28-SEP-2017|2|11|PQDZ|0
P|R|28-SEP-2017|2|11|PQHA|0
P|R|28-SEP-2017|2|11|PQHZ|0
P|R|28-SEP-2017|2|11|PQPC|0
P|R|28-SEP-2017|2|11|PQQC|0
P|R|28-SEP-2017|2|11|PQSK|0
P|R|28-SEP-2017|2|11|PQXY|0
P|R|28-SEP-2017|2|12|MBSI|0
P|R|28-SEP-2017|2|12|MISI|24.77
P|R|28-SEP-2017|2|12|MNSI|0
P|R|28-SEP-2017|2|12|NYSI|15.45
P|R|28-SEP-2017|2|12|ONZN|0
P|R|28-SEP-2017|2|12|PQAT|0
P|R|28-SEP-2017|2|12|PQBE|0
P|R|28-SEP-2017|2|12|PQDA|0
P|R|28-SEP-2017|2|12|PQDZ|0
P|R|28-SEP-2017|2|12|PQHA|0
P|R|28-SEP-2017|2|12|PQHZ|0
P|R|28-SEP-2017|2|12|PQPC|0
P|R|28-SEP-2017|2|12|PQQC|0
P|R|28-SEP-2017|2|12|PQSK|0
P|R|28-SEP-2017|2|12|PQXY|0
P|H|28-SEP-2017|3|0|ONZN|1.72
P|R|28-SEP-2017|3|1|MBSI|0
P|R|28-SEP-2017|3|1|MISI|23
P|R|28-SEP-2017|3|1|MNSI|0
P|R|28-SEP-2017|3|1|NYSI|8.65
P|R|28-SEP-2017|3|1|ONZN|0
P|R|28-SEP-2017|3|1|PQAT|0
P|R|28-SEP-2017|3|1|PQBE|0
P|R|28-SEP-2017|3|1|PQDA|0
P|R|28-SEP-2017|3|1|PQDZ|0
P|R|28-SEP-2017|3|1|PQHA|0
P|R|28-SEP-2017|3|1|PQHZ|0
P|R|28-SEP-2017|3|1|PQPC|0
P|R|28-SEP-2017|3|1|PQQC|0
P|R|28-SEP-2017|3|1|PQSK|0
P|R|28-SEP-2017|3|1|PQXY|0
P|R|28-SEP-2017|3|2|MBSI|0
P|R|28-SEP-2017|3|2|MISI|23
P|R|28-SEP-2017|3|2|MNSI|0
P|R|28-SEP-2017|3|2|NYSI|8.65
P|R|28-SEP-2017|3|2|ONZN|0
P|R|28-SEP-2017|3|2|PQAT|0
P|R|28-SEP-2017|3|2|PQBE|0
P|R|28-SEP-2017|3|2|PQDA|0
P|R|28-SEP-2017|3|2|PQDZ|0
P|R|28-SEP-2017|3|2|PQHA|0
P|R|28-SEP-2017|3|2|PQHZ|0
P|R|28-SEP-2017|3|2|PQPC|0
P|R|28-SEP-2017|3|2|PQQC|0
P|R|28-SEP-2017|3|2|PQSK|0
P|R|28-SEP-2017|3|2|PQXY|0
P|R|28-SEP-2017|3|3|MBSI|0
P|R|28-SEP-2017|3|3|MISI|23
P|R|28-SEP-2017|3|3|MNSI|0
P|R|28-SEP-2017|3|3|NYSI|8.65
P|R|28-SEP-2017|3|3|ONZN|0
P|R|28-SEP-2017|3|3|PQAT|0
P|R|28-SEP-2017|3|3|PQBE|0
P|R|28-SEP-2017|3|3|PQDA|0
P|R|28-SEP-2017|3|3|PQDZ|0
P|R|28-SEP-2017|3|3|PQHA|0
P|R|28-SEP-2017|3|3|PQHZ|0
P|R|28-SEP-2017|3|3|PQPC|0
P|R|28-SEP-2017|3|3|PQQC|0
P|R|28-SEP-2017|3|3|PQSK|0
P|R|28-SEP-2017|3|3|PQXY|0
P|R|28-SEP-2017|3|4|MBSI|0
P|R|28-SEP-2017|3|4|MISI|23
P|R|28-SEP-2017|3|4|MNSI|0
P|R|28-SEP-2017|3|4|NYSI|8.65
P|R|28-SEP-2017|3|4|ONZN|0
P|R|28-SEP-2017|3|4|PQAT|0
P|R|28-SEP-2017|3|4|PQBE|0
P|R|28-SEP-2017|3|4|PQDA|0
P|R|28-SEP-2017|3|4|PQDZ|0
P|R|28-SEP-2017|3|4|PQHA|0
P|R|28-SEP-2017|3|4|PQHZ|0
P|R|28-SEP-2017|3|4|PQPC|0
P|R|28-SEP-2017|3|4|PQQC|0
P|R|28-SEP-2017|3|4|PQSK|0
P|R|28-SEP-2017|3|4|PQXY|0
P|R|28-SEP-2017|3|5|MBSI|0
P|R|28-SEP-2017|3|5|MISI|23
P|R|28-SEP-2017|3|5|MNSI|0
P|R|28-SEP-2017|3|5|NYSI|8.65
P|R|28-SEP-2017|3|5|ONZN|0
P|R|28-SEP-2017|3|5|PQAT|0
P|R|28-SEP-2017|3|5|PQBE|0
P|R|28-SEP-2017|3|5|PQDA|0
P|R|28-SEP-2017|3|5|PQDZ|0
P|R|28-SEP-2017|3|5|PQHA|0
P|R|28-SEP-2017|3|5|PQHZ|0
P|R|28-SEP-2017|3|5|PQPC|0
P|R|28-SEP-2017|3|5|PQQC|0
P|R|28-SEP-2017|3|5|PQSK|0
P|R|28-SEP-2017|3|5|PQXY|0
P|R|28-SEP-2017|3|6|MBSI|0
P|R|28-SEP-2017|3|6|MISI|23
P|R|28-SEP-2017|3|6|MNSI|0
P|R|28-SEP-2017|3|6|NYSI|8.65
P|R|28-SEP-2017|3|6|ONZN|0
P|R|28-SEP-2017|3|6|PQAT|0
P|R|28-SEP-2017|3|6|PQBE|0
P|R|28-SEP-2017|3|6|PQDA|0
P|R|28-SEP-2017|3|6|PQDZ|0
P|R|28-SEP-2017|3|6|PQHA|0
P|R|28-SEP-2017|3|6|PQHZ|0
P|R|28-SEP-2017|3|6|PQPC|0
P|R|28-SEP-2017|3|6|PQQC|0
P|R|28-SEP-2017|3|6|PQSK|0
P|R|28-SEP-2017|3|6|PQXY|0
P|R|28-SEP-2017|3|7|MBSI|0
P|R|28-SEP-2017|3|7|MISI|23
P|R|28-SEP-2017|3|7|MNSI|0
P|R|28-SEP-2017|3|7|NYSI|8.65
P|R|28-SEP-2017|3|7|ONZN|0
P|R|28-SEP-2017|3|7|PQAT|0
P|R|28-SEP-2017|3|7|PQBE|0
P|R|28-SEP-2017|3|7|PQDA|0
P|R|28-SEP-2017|3|7|PQDZ|0
P|R|28-SEP-2017|3|7|PQHA|0
P|R|28-SEP-2017|3|7|PQHZ|0
P|R|28-SEP-2017|3|7|PQPC|0
P|R|28-SEP-2017|3|7|PQQC|0
P|R|28-SEP-2017|3|7|PQSK|0
P|R|28-SEP-2017|3|7|PQXY|0
P|R|28-SEP-2017|3|8|MBSI|0
P|R|28-SEP-2017|3|8|MISI|23
P|R|28-SEP-2017|3|8|MNSI|0
P|R|28-SEP-2017|3|8|NYSI|8.65
P|R|28-SEP-2017|3|8|ONZN|0
P|R|28-SEP-2017|3|8|PQAT|0
P|R|28-SEP-2017|3|8|PQBE|0
P|R|28-SEP-2017|3|8|PQDA|0
P|R|28-SEP-2017|3|8|PQDZ|0
P|R|28-SEP-2017|3|8|PQHA|0
P|R|28-SEP-2017|3|8|PQHZ|0
P|R|28-SEP-2017|3|8|PQPC|0
P|R|28-SEP-2017|3|8|PQQC|0
P|R|28-SEP-2017|3|8|PQSK|0
P|R|28-SEP-2017|3|8|PQXY|0
P|R|28-SEP-2017|3|9|MBSI|4.78
P|R|28-SEP-2017|3|9|MISI|27.78
P|R|28-SEP-2017|3|9|MNSI|4.78
P|R|28-SEP-2017|3|9|NYSI|13.43
P|R|28-SEP-2017|3|9|ONZN|4.78
P|R|28-SEP-2017|3|9|PQAT|4.78
P|R|28-SEP-2017|3|9|PQBE|4.78
P|R|28-SEP-2017|3|9|PQDA|4.78
P|R|28-SEP-2017|3|9|PQDZ|4.78
P|R|28-SEP-2017|3|9|PQHA|4.78
P|R|28-SEP-2017|3|9|PQHZ|4.78
P|R|28-SEP-2017|3|9|PQPC|4.78
P|R|28-SEP-2017|3|9|PQQC|4.78
P|R|28-SEP-2017|3|9|PQSK|4.78
P|R|28-SEP-2017|3|9|PQXY|4.78
P|R|28-SEP-2017|3|10|MBSI|11.13
P|R|28-SEP-2017|3|10|MISI|34.13
P|R|28-SEP-2017|3|10|MNSI|11.13
P|R|28-SEP-2017|3|10|NYSI|19.78
P|R|28-SEP-2017|3|10|ONZN|11.13
P|R|28-SEP-2017|3|10|PQAT|11.13
P|R|28-SEP-2017|3|10|PQBE|11.13
P|R|28-SEP-2017|3|10|PQDA|11.13
P|R|28-SEP-2017|3|10|PQDZ|11.13
P|R|28-SEP-2017|3|10|PQHA|11.13
P|R|28-SEP-2017|3|10|PQHZ|11.13
P|R|28-SEP-2017|3|10|PQPC|11.13
P|R|28-SEP-2017|3|10|PQQC|11.13
P|R|28-SEP-2017|3|10|PQSK|11.13
P|R|28-SEP-2017|3|10|PQXY|11.13
P|R|28-SEP-2017|3|11|MBSI|4.78
P|R|28-SEP-2017|3|11|MISI|27.78
P|R|28-SEP-2017|3|11|MNSI|4.78
P|R|28-SEP-2017|3|11|NYSI|13.43
P|R|28-SEP-2017|3|11|ONZN|4.78
P|R|28-SEP-2017|3|11|PQAT|4.78
P|R|28-SEP-2017|3|11|PQBE|4.78
P|R|28-SEP-2017|3|11|PQDA|4.78
P|R|28-SEP-2017|3|11|PQDZ|4.78
P|R|28-SEP-2017|3|11|PQHA|4.78
P|R|28-SEP-2017|3|11|PQHZ|4.78
P|R|28-SEP-2017|3|11|PQPC|4.78
P|R|28-SEP-2017|3|11|PQQC|4.78
P|R|28-SEP-2017|3|11|PQSK|4.78
P|R|28-SEP-2017|3|11|PQXY|4.78
P|R|28-SEP-2017|3|12|MBSI|0
P|R|28-SEP-2017|3|12|MISI|23
P|R|28-SEP-2017|3|12|MNSI|0
P|R|28-SEP-2017|3|12|NYSI|8.65
P|R|28-SEP-2017|3|12|ONZN|0
P|R|28-SEP-2017|3|12|PQAT|0
P|R|28-SEP-2017|3|12|PQBE|0
P|R|28-SEP-2017|3|12|PQDA|0
P|R|28-SEP-2017|3|12|PQDZ|0
P|R|28-SEP-2017|3|12|PQHA|0
P|R|28-SEP-2017|3|12|PQHZ|0
P|R|28-SEP-2017|3|12|PQPC|0
P|R|28-SEP-2017|3|12|PQQC|0
P|R|28-SEP-2017|3|12|PQSK|0
P|R|28-SEP-2017|3|12|PQXY|0
P|H|28-SEP-2017|4|0|ONZN|2.07
P|R|28-SEP-2017|4|1|MBSI|0
P|R|28-SEP-2017|4|1|MISI|23.2
P|R|28-SEP-2017|4|1|MNSI|0
P|R|28-SEP-2017|4|1|NYSI|12.8
P|R|28-SEP-2017|4|1|ONZN|0
P|R|28-SEP-2017|4|1|PQAT|0
P|R|28-SEP-2017|4|1|PQBE|0
P|R|28-SEP-2017|4|1|PQDA|0
P|R|28-SEP-2017|4|1|PQDZ|0
P|R|28-SEP-2017|4|1|PQHA|0
P|R|28-SEP-2017|4|1|PQHZ|0
P|R|28-SEP-2017|4|1|PQPC|0
P|R|28-SEP-2017|4|1|PQQC|0
P|R|28-SEP-2017|4|1|PQSK|0
P|R|28-SEP-2017|4|1|PQXY|0
P|R|28-SEP-2017|4|2|MBSI|0
P|R|28-SEP-2017|4|2|MISI|23.2
P|R|28-SEP-2017|4|2|MNSI|0
P|R|28-SEP-2017|4|2|NYSI|12.8
P|R|28-SEP-2017|4|2|ONZN|0
P|R|28-SEP-2017|4|2|PQAT|0
P|R|28-SEP-2017|4|2|PQBE|0
P|R|28-SEP-2017|4|2|PQDA|0
P|R|28-SEP-2017|4|2|PQDZ|0
P|R|28-SEP-2017|4|2|PQHA|0
P|R|28-SEP-2017|4|2|PQHZ|0
