H|182789|01-JUL-2017|1197785|DT|P|F
P|R|01-JUL-2017|14|1|MBSI|0
P|R|01-JUL-2017|14|1|MISI|37.18
P|R|01-JUL-2017|14|1|MNSI|28.2
P|R|01-JUL-2017|14|1|NYSI|14.66
P|R|01-JUL-2017|14|1|ONZN|0
P|R|01-JUL-2017|14|1|PQAT|0
P|R|01-JUL-2017|14|1|PQBE|0
P|R|01-JUL-2017|14|1|PQDA|0
P|R|01-JUL-2017|14|1|PQDZ|0
P|R|01-JUL-2017|14|1|PQHA|0
P|R|01-JUL-2017|14|1|PQHZ|0
P|R|01-JUL-2017|14|1|PQPC|0
P|R|01-JUL-2017|14|1|PQQC|0
P|R|01-JUL-2017|14|1|PQSK|0
P|R|01-JUL-2017|14|1|PQXY|0
P|R|01-JUL-2017|14|2|MBSI|0
P|R|01-JUL-2017|14|2|MISI|37.18
P|R|01-JUL-2017|14|2|MNSI|28.2
P|R|01-JUL-2017|14|2|NYSI|14.66
P|R|01-JUL-2017|14|2|ONZN|0
P|R|01-JUL-2017|14|2|PQAT|0
P|R|01-JUL-2017|14|2|PQBE|0
P|R|01-JUL-2017|14|2|PQDA|0
P|R|01-JUL-2017|14|2|PQDZ|0
P|R|01-JUL-2017|14|2|PQHA|0
P|R|01-JUL-2017|14|2|PQHZ|0
P|R|01-JUL-2017|14|2|PQPC|0
P|R|01-JUL-2017|14|2|PQQC|0
P|R|01-JUL-2017|14|2|PQSK|0
P|R|01-JUL-2017|14|2|PQXY|0
P|R|01-JUL-2017|14|3|MBSI|0
P|R|01-JUL-2017|14|3|MISI|37.18
P|R|01-JUL-2017|14|3|MNSI|28.2
P|R|01-JUL-2017|14|3|NYSI|14.66
P|R|01-JUL-2017|14|3|ONZN|0
P|R|01-JUL-2017|14|3|PQAT|0
P|R|01-JUL-2017|14|3|PQBE|0
P|R|01-JUL-2017|14|3|PQDA|0
P|R|01-JUL-2017|14|3|PQDZ|0
P|R|01-JUL-2017|14|3|PQHA|0
P|R|01-JUL-2017|14|3|PQHZ|0
P|R|01-JUL-2017|14|3|PQPC|0
P|R|01-JUL-2017|14|3|PQQC|0
P|R|01-JUL-2017|14|3|PQSK|0
P|R|01-JUL-2017|14|3|PQXY|0
P|R|01-JUL-2017|14|4|MBSI|-.1
P|R|01-JUL-2017|14|4|MISI|37.08
P|R|01-JUL-2017|14|4|MNSI|28.1
P|R|01-JUL-2017|14|4|NYSI|14.56
P|R|01-JUL-2017|14|4|ONZN|-.1
P|R|01-JUL-2017|14|4|PQAT|-.1
P|R|01-JUL-2017|14|4|PQBE|-.1
P|R|01-JUL-2017|14|4|PQDA|-.1
P|R|01-JUL-2017|14|4|PQDZ|-.1
P|R|01-JUL-2017|14|4|PQHA|-.1
P|R|01-JUL-2017|14|4|PQHZ|-.1
P|R|01-JUL-2017|14|4|PQPC|-.1
P|R|01-JUL-2017|14|4|PQQC|-.1
P|R|01-JUL-2017|14|4|PQSK|-.1
P|R|01-JUL-2017|14|4|PQXY|-.1
P|R|01-JUL-2017|14|5|MBSI|-.25
P|R|01-JUL-2017|14|5|MISI|36.93
P|R|01-JUL-2017|14|5|MNSI|27.95
P|R|01-JUL-2017|14|5|NYSI|14.41
P|R|01-JUL-2017|14|5|ONZN|-.25
P|R|01-JUL-2017|14|5|PQAT|-.25
P|R|01-JUL-2017|14|5|PQBE|-.25
P|R|01-JUL-2017|14|5|PQDA|-.25
P|R|01-JUL-2017|14|5|PQDZ|-.25
P|R|01-JUL-2017|14|5|PQHA|-.25
P|R|01-JUL-2017|14|5|PQHZ|-.25
P|R|01-JUL-2017|14|5|PQPC|-.25
P|R|01-JUL-2017|14|5|PQQC|-.25
P|R|01-JUL-2017|14|5|PQSK|-.25
P|R|01-JUL-2017|14|5|PQXY|-.25
P|R|01-JUL-2017|14|6|MBSI|-.1
P|R|01-JUL-2017|14|6|MISI|37.08
P|R|01-JUL-2017|14|6|MNSI|28.1
P|R|01-JUL-2017|14|6|NYSI|14.56
P|R|01-JUL-2017|14|6|ONZN|-.1
P|R|01-JUL-2017|14|6|PQAT|-.1
P|R|01-JUL-2017|14|6|PQBE|-.1
P|R|01-JUL-2017|14|6|PQDA|-.1
P|R|01-JUL-2017|14|6|PQDZ|-.1
P|R|01-JUL-2017|14|6|PQHA|-.1
P|R|01-JUL-2017|14|6|PQHZ|-.1
P|R|01-JUL-2017|14|6|PQPC|-.1
P|R|01-JUL-2017|14|6|PQQC|-.1
P|R|01-JUL-2017|14|6|PQSK|-.1
P|R|01-JUL-2017|14|6|PQXY|-.1
P|R|01-JUL-2017|14|7|MBSI|-.1
P|R|01-JUL-2017|14|7|MISI|37.08
P|R|01-JUL-2017|14|7|MNSI|28.1
P|R|01-JUL-2017|14|7|NYSI|14.56
P|R|01-JUL-2017|14|7|ONZN|-.1
P|R|01-JUL-2017|14|7|PQAT|-.1
P|R|01-JUL-2017|14|7|PQBE|-.1
P|R|01-JUL-2017|14|7|PQDA|-.1
P|R|01-JUL-2017|14|7|PQDZ|-.1
P|R|01-JUL-2017|14|7|PQHA|-.1
P|R|01-JUL-2017|14|7|PQHZ|-.1
P|R|01-JUL-2017|14|7|PQPC|-.1
P|R|01-JUL-2017|14|7|PQQC|-.1
P|R|01-JUL-2017|14|7|PQSK|-.1
P|R|01-JUL-2017|14|7|PQXY|-.1
P|R|01-JUL-2017|14|8|MBSI|-3
P|R|01-JUL-2017|14|8|MISI|34.18
P|R|01-JUL-2017|14|8|MNSI|25.2
P|R|01-JUL-2017|14|8|NYSI|11.66
P|R|01-JUL-2017|14|8|ONZN|-3
P|R|01-JUL-2017|14|8|PQAT|-3
P|R|01-JUL-2017|14|8|PQBE|-3
P|R|01-JUL-2017|14|8|PQDA|-3
P|R|01-JUL-2017|14|8|PQDZ|-3
P|R|01-JUL-2017|14|8|PQHA|-3
P|R|01-JUL-2017|14|8|PQHZ|-3
P|R|01-JUL-2017|14|8|PQPC|-3
P|R|01-JUL-2017|14|8|PQQC|-3
P|R|01-JUL-2017|14|8|PQSK|-3
P|R|01-JUL-2017|14|8|PQXY|-3
P|R|01-JUL-2017|14|9|MBSI|-.25
P|R|01-JUL-2017|14|9|MISI|36.93
P|R|01-JUL-2017|14|9|MNSI|27.95
P|R|01-JUL-2017|14|9|NYSI|14.41
P|R|01-JUL-2017|14|9|ONZN|-.25
P|R|01-JUL-2017|14|9|PQAT|-.25
P|R|01-JUL-2017|14|9|PQBE|-.25
P|R|01-JUL-2017|14|9|PQDA|-.25
P|R|01-JUL-2017|14|9|PQDZ|-.25
P|R|01-JUL-2017|14|9|PQHA|-.25
P|R|01-JUL-2017|14|9|PQHZ|-.25
P|R|01-JUL-2017|14|9|PQPC|-.25
P|R|01-JUL-2017|14|9|PQQC|-.25
P|R|01-JUL-2017|14|9|PQSK|-.25
P|R|01-JUL-2017|14|9|PQXY|-.25
P|R|01-JUL-2017|14|10|MBSI|-.1
P|R|01-JUL-2017|14|10|MISI|37.08
P|R|01-JUL-2017|14|10|MNSI|28.1
P|R|01-JUL-2017|14|10|NYSI|14.56
P|R|01-JUL-2017|14|10|ONZN|-.1
P|R|01-JUL-2017|14|10|PQAT|-.1
P|R|01-JUL-2017|14|10|PQBE|-.1
P|R|01-JUL-2017|14|10|PQDA|-.1
P|R|01-JUL-2017|14|10|PQDZ|-.1
P|R|01-JUL-2017|14|10|PQHA|-.1
P|R|01-JUL-2017|14|10|PQHZ|-.1
P|R|01-JUL-2017|14|10|PQPC|-.1
P|R|01-JUL-2017|14|10|PQQC|-.1
P|R|01-JUL-2017|14|10|PQSK|-.1
P|R|01-JUL-2017|14|10|PQXY|-.1
P|R|01-JUL-2017|14|11|MBSI|-.1
P|R|01-JUL-2017|14|11|MISI|37.08
P|R|01-JUL-2017|14|11|MNSI|28.1
P|R|01-JUL-2017|14|11|NYSI|14.56
P|R|01-JUL-2017|14|11|ONZN|-.1
P|R|01-JUL-2017|14|11|PQAT|-.1
P|R|01-JUL-2017|14|11|PQBE|-.1
P|R|01-JUL-2017|14|11|PQDA|-.1
P|R|01-JUL-2017|14|11|PQDZ|-.1
P|R|01-JUL-2017|14|11|PQHA|-.1
P|R|01-JUL-2017|14|11|PQHZ|-.1
P|R|01-JUL-2017|14|11|PQPC|-.1
P|R|01-JUL-2017|14|11|PQQC|-.1
P|R|01-JUL-2017|14|11|PQSK|-.1
P|R|01-JUL-2017|14|11|PQXY|-.1
P|R|01-JUL-2017|14|12|MBSI|-3
P|R|01-JUL-2017|14|12|MISI|34.18
P|R|01-JUL-2017|14|12|MNSI|25.2
P|R|01-JUL-2017|14|12|NYSI|11.66
P|R|01-JUL-2017|14|12|ONZN|-3
P|R|01-JUL-2017|14|12|PQAT|-3
P|R|01-JUL-2017|14|12|PQBE|-3
P|R|01-JUL-2017|14|12|PQDA|-3
P|R|01-JUL-2017|14|12|PQDZ|-3
P|R|01-JUL-2017|14|12|PQHA|-3
P|R|01-JUL-2017|14|12|PQHZ|-3
P|R|01-JUL-2017|14|12|PQPC|-3
P|R|01-JUL-2017|14|12|PQQC|-3
P|R|01-JUL-2017|14|12|PQSK|-3
P|R|01-JUL-2017|14|12|PQXY|-3
P|H|01-JUL-2017|15|0|ONZN|-3
P|R|01-JUL-2017|15|1|MBSI|-3
P|R|01-JUL-2017|15|1|MISI|37
P|R|01-JUL-2017|15|1|MNSI|13.95
P|R|01-JUL-2017|15|1|NYSI|15.66
P|R|01-JUL-2017|15|1|ONZN|-3
P|R|01-JUL-2017|15|1|PQAT|-3
P|R|01-JUL-2017|15|1|PQBE|-3
P|R|01-JUL-2017|15|1|PQDA|-3
P|R|01-JUL-2017|15|1|PQDZ|-3
P|R|01-JUL-2017|15|1|PQHA|-3
P|R|01-JUL-2017|15|1|PQHZ|-3
P|R|01-JUL-2017|15|1|PQPC|-3
P|R|01-JUL-2017|15|1|PQQC|-3
P|R|01-JUL-2017|15|1|PQSK|-3
P|R|01-JUL-2017|15|1|PQXY|-3
P|R|01-JUL-2017|15|2|MBSI|-3
P|R|01-JUL-2017|15|2|MISI|37
P|R|01-JUL-2017|15|2|MNSI|13.95
P|R|01-JUL-2017|15|2|NYSI|15.66
P|R|01-JUL-2017|15|2|ONZN|-3
P|R|01-JUL-2017|15|2|PQAT|-3
P|R|01-JUL-2017|15|2|PQBE|-3
P|R|01-JUL-2017|15|2|PQDA|-3
P|R|01-JUL-2017|15|2|PQDZ|-3
P|R|01-JUL-2017|15|2|PQHA|-3
P|R|01-JUL-2017|15|2|PQHZ|-3
P|R|01-JUL-2017|15|2|PQPC|-3
P|R|01-JUL-2017|15|2|PQQC|-3
P|R|01-JUL-2017|15|2|PQSK|-3
P|R|01-JUL-2017|15|2|PQXY|-3
P|R|01-JUL-2017|15|3|MBSI|-3
P|R|01-JUL-2017|15|3|MISI|37
P|R|01-JUL-2017|15|3|MNSI|13.95
P|R|01-JUL-2017|15|3|NYSI|15.66
P|R|01-JUL-2017|15|3|ONZN|-3
P|R|01-JUL-2017|15|3|PQAT|-3
P|R|01-JUL-2017|15|3|PQBE|-3
P|R|01-JUL-2017|15|3|PQDA|-3
P|R|01-JUL-2017|15|3|PQDZ|-3
P|R|01-JUL-2017|15|3|PQHA|-3
P|R|01-JUL-2017|15|3|PQHZ|-3
P|R|01-JUL-2017|15|3|PQPC|-3
P|R|01-JUL-2017|15|3|PQQC|-3
P|R|01-JUL-2017|15|3|PQSK|-3
P|R|01-JUL-2017|15|3|PQXY|-3
P|R|01-JUL-2017|15|4|MBSI|-3
P|R|01-JUL-2017|15|4|MISI|37
P|R|01-JUL-2017|15|4|MNSI|13.95
P|R|01-JUL-2017|15|4|NYSI|15.66
P|R|01-JUL-2017|15|4|ONZN|-3
P|R|01-JUL-2017|15|4|PQAT|-3
P|R|01-JUL-2017|15|4|PQBE|-3
P|R|01-JUL-2017|15|4|PQDA|-3
P|R|01-JUL-2017|15|4|PQDZ|-3
P|R|01-JUL-2017|15|4|PQHA|-3
P|R|01-JUL-2017|15|4|PQHZ|-3
P|R|01-JUL-2017|15|4|PQPC|-3
P|R|01-JUL-2017|15|4|PQQC|-3
P|R|01-JUL-2017|15|4|PQSK|-3
P|R|01-JUL-2017|15|4|PQXY|-3
P|R|01-JUL-2017|15|5|MBSI|-3
P|R|01-JUL-2017|15|5|MISI|37
P|R|01-JUL-2017|15|5|MNSI|13.95
P|R|01-JUL-2017|15|5|NYSI|15.66
P|R|01-JUL-2017|15|5|ONZN|-3
P|R|01-JUL-2017|15|5|PQAT|-3
P|R|01-JUL-2017|15|5|PQBE|-3
P|R|01-JUL-2017|15|5|PQDA|-3
P|R|01-JUL-2017|15|5|PQDZ|-3
P|R|01-JUL-2017|15|5|PQHA|-3
P|R|01-JUL-2017|15|5|PQHZ|-3
P|R|01-JUL-2017|15|5|PQPC|-3
P|R|01-JUL-2017|15|5|PQQC|-3
P|R|01-JUL-2017|15|5|PQSK|-3
P|R|01-JUL-2017|15|5|PQXY|-3
P|R|01-JUL-2017|15|6|MBSI|-3
P|R|01-JUL-2017|15|6|MISI|37
P|R|01-JUL-2017|15|6|MNSI|13.95
P|R|01-JUL-2017|15|6|NYSI|15.66
P|R|01-JUL-2017|15|6|ONZN|-3
P|R|01-JUL-2017|15|6|PQAT|-3
P|R|01-JUL-2017|15|6|PQBE|-3
P|R|01-JUL-2017|15|6|PQDA|-3
P|R|01-JUL-2017|15|6|PQDZ|-3
P|R|01-JUL-2017|15|6|PQHA|-3
P|R|01-JUL-2017|15|6|PQHZ|-3
P|R|01-JUL-2017|15|6|PQPC|-3
P|R|01-JUL-2017|15|6|PQQC|-3
P|R|01-JUL-2017|15|6|PQSK|-3
P|R|01-JUL-2017|15|6|PQXY|-3
P|R|01-JUL-2017|15|7|MBSI|-3
P|R|01-JUL-2017|15|7|MISI|37
P|R|01-JUL-2017|15|7|MNSI|13.95
P|R|01-JUL-2017|15|7|NYSI|15.66
P|R|01-JUL-2017|15|7|ONZN|-3
P|R|01-JUL-2017|15|7|PQAT|-3
P|R|01-JUL-2017|15|7|PQBE|-3
P|R|01-JUL-2017|15|7|PQDA|-3
P|R|01-JUL-2017|15|7|PQDZ|-3
P|R|01-JUL-2017|15|7|PQHA|-3
P|R|01-JUL-2017|15|7|PQHZ|-3
P|R|01-JUL-2017|15|7|PQPC|-3
P|R|01-JUL-2017|15|7|PQQC|-3
P|R|01-JUL-2017|15|7|PQSK|-3
P|R|01-JUL-2017|15|7|PQXY|-3
P|R|01-JUL-2017|15|8|MBSI|-3
P|R|01-JUL-2017|15|8|MISI|37
P|R|01-JUL-2017|15|8|MNSI|13.95
P|R|01-JUL-2017|15|8|NYSI|15.66
P|R|01-JUL-2017|15|8|ONZN|-3
P|R|01-JUL-2017|15|8|PQAT|-3
P|R|01-JUL-2017|15|8|PQBE|-3
P|R|01-JUL-2017|15|8|PQDA|-3
P|R|01-JUL-2017|15|8|PQDZ|-3
P|R|01-JUL-2017|15|8|PQHA|-3
P|R|01-JUL-2017|15|8|PQHZ|-3
P|R|01-JUL-2017|15|8|PQPC|-3
P|R|01-JUL-2017|15|8|PQQC|-3
P|R|01-JUL-2017|15|8|PQSK|-3
P|R|01-JUL-2017|15|8|PQXY|-3
P|R|01-JUL-2017|15|9|MBSI|-3
P|R|01-JUL-2017|15|9|MISI|37
P|R|01-JUL-2017|15|9|MNSI|13.95
P|R|01-JUL-2017|15|9|NYSI|15.66
P|R|01-JUL-2017|15|9|ONZN|-3
P|R|01-JUL-2017|15|9|PQAT|-3
P|R|01-JUL-2017|15|9|PQBE|-3
P|R|01-JUL-2017|15|9|PQDA|-3
P|R|01-JUL-2017|15|9|PQDZ|-3
P|R|01-JUL-2017|15|9|PQHA|-3
P|R|01-JUL-2017|15|9|PQHZ|-3
P|R|01-JUL-2017|15|9|PQPC|-3
P|R|01-JUL-2017|15|9|PQQC|-3
P|R|01-JUL-2017|15|9|PQSK|-3
P|R|01-JUL-2017|15|9|PQXY|-3
P|R|01-JUL-2017|15|10|MBSI|-3
P|R|01-JUL-2017|15|10|MISI|37
P|R|01-JUL-2017|15|10|MNSI|13.95
P|R|01-JUL-2017|15|10|NYSI|15.66
P|R|01-JUL-2017|15|10|ONZN|-3
P|R|01-JUL-2017|15|10|PQAT|-3
P|R|01-JUL-2017|15|10|PQBE|-3
P|R|01-JUL-2017|15|10|PQDA|-3
P|R|01-JUL-2017|15|10|PQDZ|-3
P|R|01-JUL-2017|15|10|PQHA|-3
P|R|01-JUL-2017|15|10|PQHZ|-3
P|R|01-JUL-2017|15|10|PQPC|-3
P|R|01-JUL-2017|15|10|PQQC|-3
P|R|01-JUL-2017|15|10|PQSK|-3
P|R|01-JUL-2017|15|10|PQXY|-3
P|R|01-JUL-2017|15|11|MBSI|-3
P|R|01-JUL-2017|15|11|MISI|37
P|R|01-JUL-2017|15|11|MNSI|13.95
P|R|01-JUL-2017|15|11|NYSI|15.66
P|R|01-JUL-2017|15|11|ONZN|-3
P|R|01-JUL-2017|15|11|PQAT|-3
P|R|01-JUL-2017|15|11|PQBE|-3
P|R|01-JUL-2017|15|11|PQDA|-3
P|R|01-JUL-2017|15|11|PQDZ|-3
P|R|01-JUL-2017|15|11|PQHA|-3
P|R|01-JUL-2017|15|11|PQHZ|-3
P|R|01-JUL-2017|15|11|PQPC|-3
P|R|01-JUL-2017|15|11|PQQC|-3
P|R|01-JUL-2017|15|11|PQSK|-3
P|R|01-JUL-2017|15|11|PQXY|-3
P|R|01-JUL-2017|15|12|MBSI|-3
P|R|01-JUL-2017|15|12|MISI|37
P|R|01-JUL-2017|15|12|MNSI|13.95
P|R|01-JUL-2017|15|12|NYSI|15.66
P|R|01-JUL-2017|15|12|ONZN|-3
P|R|01-JUL-2017|15|12|PQAT|-3
P|R|01-JUL-2017|15|12|PQBE|-3
P|R|01-JUL-2017|15|12|PQDA|-3
P|R|01-JUL-2017|15|12|PQDZ|-3
P|R|01-JUL-2017|15|12|PQHA|-3
P|R|01-JUL-2017|15|12|PQHZ|-3
P|R|01-JUL-2017|15|12|PQPC|-3
P|R|01-JUL-2017|15|12|PQQC|-3
P|R|01-JUL-2017|15|12|PQSK|-3
P|R|01-JUL-2017|15|12|PQXY|-3
P|H|01-JUL-2017|16|0|ONZN|-3
P|R|01-JUL-2017|16|1|MBSI|-3
P|R|01-JUL-2017|16|1|MISI|47.55
P|R|01-JUL-2017|16|1|MNSI|23.5
P|R|01-JUL-2017|16|1|NYSI|19.22
P|R|01-JUL-2017|16|1|ONZN|-3
P|R|01-JUL-2017|16|1|PQAT|-3
P|R|01-JUL-2017|16|1|PQBE|-3
P|R|01-JUL-2017|16|1|PQDA|-3
P|R|01-JUL-2017|16|1|PQDZ|-3
P|R|01-JUL-2017|16|1|PQHA|-3
P|R|01-JUL-2017|16|1|PQHZ|-3
P|R|01-JUL-2017|16|1|PQPC|-3
P|R|01-JUL-2017|16|1|PQQC|-3
P|R|01-JUL-2017|16|1|PQSK|-3
P|R|01-JUL-2017|16|1|PQXY|-3
P|R|01-JUL-2017|16|2|MBSI|-3
P|R|01-JUL-2017|16|2|MISI|47.55
P|R|01-JUL-2017|16|2|MNSI|23.5
P|R|01-JUL-2017|16|2|NYSI|19.22
P|R|01-JUL-2017|16|2|ONZN|-3
P|R|01-JUL-2017|16|2|PQAT|-3
P|R|01-JUL-2017|16|2|PQBE|-3
P|R|01-JUL-2017|16|2|PQDA|-3
P|R|01-JUL-2017|16|2|PQDZ|-3
P|R|01-JUL-2017|16|2|PQHA|-3
P|R|01-JUL-2017|16|2|PQHZ|-3
P|R|01-JUL-2017|16|2|PQPC|-3
P|R|01-JUL-2017|16|2|PQQC|-3
P|R|01-JUL-2017|16|2|PQSK|-3
P|R|01-JUL-2017|16|2|PQXY|-3
P|R|01-JUL-2017|16|3|MBSI|-3
P|R|01-JUL-2017|16|3|MISI|47.55
P|R|01-JUL-2017|16|3|MNSI|23.5
P|R|01-JUL-2017|16|3|NYSI|19.22
P|R|01-JUL-2017|16|3|ONZN|-3
P|R|01-JUL-2017|16|3|PQAT|-3
P|R|01-JUL-2017|16|3|PQBE|-3
P|R|01-JUL-2017|16|3|PQDA|-3
P|R|01-JUL-2017|16|3|PQDZ|-3
P|R|01-JUL-2017|16|3|PQHA|-3
P|R|01-JUL-2017|16|3|PQHZ|-3
P|R|01-JUL-2017|16|3|PQPC|-3
P|R|01-JUL-2017|16|3|PQQC|-3
P|R|01-JUL-2017|16|3|PQSK|-3
P|R|01-JUL-2017|16|3|PQXY|-3
P|R|01-JUL-2017|16|4|MBSI|-3
P|R|01-JUL-2017|16|4|MISI|47.55
P|R|01-JUL-2017|16|4|MNSI|23.5
P|R|01-JUL-2017|16|4|NYSI|19.22
P|R|01-JUL-2017|16|4|ONZN|-3
P|R|01-JUL-2017|16|4|PQAT|-3
P|R|01-JUL-2017|16|4|PQBE|-3
P|R|01-JUL-2017|16|4|PQDA|-3
P|R|01-JUL-2017|16|4|PQDZ|-3
P|R|01-JUL-2017|16|4|PQHA|-3
P|R|01-JUL-2017|16|4|PQHZ|-3
P|R|01-JUL-2017|16|4|PQPC|-3
P|R|01-JUL-2017|16|4|PQQC|-3
P|R|01-JUL-2017|16|4|PQSK|-3
P|R|01-JUL-2017|16|4|PQXY|-3
P|R|01-JUL-2017|16|5|MBSI|-3
P|R|01-JUL-2017|16|5|MISI|47.55
P|R|01-JUL-2017|16|5|MNSI|23.5
P|R|01-JUL-2017|16|5|NYSI|19.22
P|R|01-JUL-2017|16|5|ONZN|-3
P|R|01-JUL-2017|16|5|PQAT|-3
P|R|01-JUL-2017|16|5|PQBE|-3
P|R|01-JUL-2017|16|5|PQDA|-3
P|R|01-JUL-2017|16|5|PQDZ|-3
P|R|01-JUL-2017|16|5|PQHA|-3
P|R|01-JUL-2017|16|5|PQHZ|-3
P|R|01-JUL-2017|16|5|PQPC|-3
P|R|01-JUL-2017|16|5|PQQC|-3
P|R|01-JUL-2017|16|5|PQSK|-3
P|R|01-JUL-2017|16|5|PQXY|-3
P|R|01-JUL-2017|16|6|MBSI|-3
P|R|01-JUL-2017|16|6|MISI|47.55
P|R|01-JUL-2017|16|6|MNSI|23.5
P|R|01-JUL-2017|16|6|NYSI|19.22
P|R|01-JUL-2017|16|6|ONZN|-3
P|R|01-JUL-2017|16|6|PQAT|-3
P|R|01-JUL-2017|16|6|PQBE|-3
P|R|01-JUL-2017|16|6|PQDA|-3
P|R|01-JUL-2017|16|6|PQDZ|-3
P|R|01-JUL-2017|16|6|PQHA|-3
P|R|01-JUL-2017|16|6|PQHZ|-3
P|R|01-JUL-2017|16|6|PQPC|-3
P|R|01-JUL-2017|16|6|PQQC|-3
P|R|01-JUL-2017|16|6|PQSK|-3
P|R|01-JUL-2017|16|6|PQXY|-3
P|R|01-JUL-2017|16|7|MBSI|-3
P|R|01-JUL-2017|16|7|MISI|47.55
P|R|01-JUL-2017|16|7|MNSI|23.5
P|R|01-JUL-2017|16|7|NYSI|19.22
P|R|01-JUL-2017|16|7|ONZN|-3
P|R|01-JUL-2017|16|7|PQAT|-3
P|R|01-JUL-2017|16|7|PQBE|-3
P|R|01-JUL-2017|16|7|PQDA|-3
P|R|01-JUL-2017|16|7|PQDZ|-3
P|R|01-JUL-2017|16|7|PQHA|-3
P|R|01-JUL-2017|16|7|PQHZ|-3
P|R|01-JUL-2017|16|7|PQPC|-3
P|R|01-JUL-2017|16|7|PQQC|-3
P|R|01-JUL-2017|16|7|PQSK|-3
P|R|01-JUL-2017|16|7|PQXY|-3
P|R|01-JUL-2017|16|8|MBSI|-3
P|R|01-JUL-2017|16|8|MISI|47.55
P|R|01-JUL-2017|16|8|MNSI|23.5
P|R|01-JUL-2017|16|8|NYSI|19.22
P|R|01-JUL-2017|16|8|ONZN|-3
P|R|01-JUL-2017|16|8|PQAT|-3
P|R|01-JUL-2017|16|8|PQBE|-3
P|R|01-JUL-2017|16|8|PQDA|-3
P|R|01-JUL-2017|16|8|PQDZ|-3
P|R|01-JUL-2017|16|8|PQHA|-3
P|R|01-JUL-2017|16|8|PQHZ|-3
P|R|01-JUL-2017|16|8|PQPC|-3
P|R|01-JUL-2017|16|8|PQQC|-3
P|R|01-JUL-2017|16|8|PQSK|-3
P|R|01-JUL-2017|16|8|PQXY|-3
P|R|01-JUL-2017|16|9|MBSI|-3
P|R|01-JUL-2017|16|9|MISI|47.55
P|R|01-JUL-2017|16|9|MNSI|23.5
P|R|01-JUL-2017|16|9|NYSI|19.22
P|R|01-JUL-2017|16|9|ONZN|-3
P|R|01-JUL-2017|16|9|PQAT|-3
P|R|01-JUL-2017|16|9|PQBE|-3
P|R|01-JUL-2017|16|9|PQDA|-3
P|R|01-JUL-2017|16|9|PQDZ|-3
P|R|01-JUL-2017|16|9|PQHA|-3
P|R|01-JUL-2017|16|9|PQHZ|-3
P|R|01-JUL-2017|16|9|PQPC|-3
P|R|01-JUL-2017|16|9|PQQC|-3
P|R|01-JUL-2017|16|9|PQSK|-3
P|R|01-JUL-2017|16|9|PQXY|-3
P|R|01-JUL-2017|16|10|MBSI|-3
P|R|01-JUL-2017|16|10|MISI|47.55
P|R|01-JUL-2017|16|10|MNSI|23.5
P|R|01-JUL-2017|16|10|NYSI|19.22
P|R|01-JUL-2017|16|10|ONZN|-3
P|R|01-JUL-2017|16|10|PQAT|-3
P|R|01-JUL-2017|16|10|PQBE|-3
P|R|01-JUL-2017|16|10|PQDA|-3
P|R|01-JUL-2017|16|10|PQDZ|-3
P|R|01-JUL-2017|16|10|PQHA|-3
P|R|01-JUL-2017|16|10|PQHZ|-3
P|R|01-JUL-2017|16|10|PQPC|-3
P|R|01-JUL-2017|16|10|PQQC|-3
P|R|01-JUL-2017|16|10|PQSK|-3
P|R|01-JUL-2017|16|10|PQXY|-3
P|R|01-JUL-2017|16|11|MBSI|-3
P|R|01-JUL-2017|16|11|MISI|47.55
P|R|01-JUL-2017|16|11|MNSI|23.5
P|R|01-JUL-2017|16|11|NYSI|19.22
P|R|01-JUL-2017|16|11|ONZN|-3
P|R|01-JUL-2017|16|11|PQAT|-3
P|R|01-JUL-2017|16|11|PQBE|-3
P|R|01-JUL-2017|16|11|PQDA|-3
P|R|01-JUL-2017|16|11|PQDZ|-3
P|R|01-JUL-2017|16|11|PQHA|-3
P|R|01-JUL-2017|16|11|PQHZ|-3
P|R|01-JUL-2017|16|11|PQPC|-3
P|R|01-JUL-2017|16|11|PQQC|-3
P|R|01-JUL-2017|16|11|PQSK|-3
P|R|01-JUL-2017|16|11|PQXY|-3
P|R|01-JUL-2017|16|12|MBSI|-3
P|R|01-JUL-2017|16|12|MISI|47.55
P|R|01-JUL-2017|16|12|MNSI|23.5
P|R|01-JUL-2017|16|12|NYSI|19.22
P|R|01-JUL-2017|16|12|ONZN|-3
P|R|01-JUL-2017|16|12|PQAT|-3
P|R|01-JUL-2017|16|12|PQBE|-3
P|R|01-JUL-2017|16|12|PQDA|-3
P|R|01-JUL-2017|16|12|PQDZ|-3
P|R|01-JUL-2017|16|12|PQHA|-3
P|R|01-JUL-2017|16|12|PQHZ|-3
P|R|01-JUL-2017|16|12|PQPC|-3
P|R|01-JUL-2017|16|12|PQQC|-3
P|R|01-JUL-2017|16|12|PQSK|-3
P|R|01-JUL-2017|16|12|PQXY|-3
P|H|01-JUL-2017|17|0|ONZN|-3
P|R|01-JUL-2017|17|1|MBSI|-3
P|R|01-JUL-2017|17|1|MISI|34.42
P|R|01-JUL-2017|17|1|MNSI|19.18
P|R|01-JUL-2017|17|1|NYSI|11.7
P|R|01-JUL-2017|17|1|ONZN|-3
P|R|01-JUL-2017|17|1|PQAT|-3
P|R|01-JUL-2017|17|1|PQBE|-3
P|R|01-JUL-2017|17|1|PQDA|-3
P|R|01-JUL-2017|17|1|PQDZ|-3
