H|182789|03-JUL-2017|1198295|DT|P|F
P|R|03-JUL-2017|22|6|NYSI|5.96
P|R|03-JUL-2017|22|6|ONZN|5.96
P|R|03-JUL-2017|22|6|PQAT|5.96
P|R|03-JUL-2017|22|6|PQBE|5.96
P|R|03-JUL-2017|22|6|PQDA|5.96
P|R|03-JUL-2017|22|6|PQDZ|5.96
P|R|03-JUL-2017|22|6|PQHA|5.96
P|R|03-JUL-2017|22|6|PQHZ|5.96
P|R|03-JUL-2017|22|6|PQPC|5.96
P|R|03-JUL-2017|22|6|PQQC|5.96
P|R|03-JUL-2017|22|6|PQSK|5.96
P|R|03-JUL-2017|22|6|PQXY|5.96
P|R|03-JUL-2017|22|7|MBSI|5.9
P|R|03-JUL-2017|22|7|MISI|22.11
P|R|03-JUL-2017|22|7|MNSI|16.89
P|R|03-JUL-2017|22|7|NYSI|5.9
P|R|03-JUL-2017|22|7|ONZN|5.9
P|R|03-JUL-2017|22|7|PQAT|5.9
P|R|03-JUL-2017|22|7|PQBE|5.9
P|R|03-JUL-2017|22|7|PQDA|5.9
P|R|03-JUL-2017|22|7|PQDZ|5.9
P|R|03-JUL-2017|22|7|PQHA|5.9
P|R|03-JUL-2017|22|7|PQHZ|5.9
P|R|03-JUL-2017|22|7|PQPC|5.9
P|R|03-JUL-2017|22|7|PQQC|5.9
P|R|03-JUL-2017|22|7|PQSK|5.9
P|R|03-JUL-2017|22|7|PQXY|5.9
P|R|03-JUL-2017|22|8|MBSI|4.83
P|R|03-JUL-2017|22|8|MISI|21.04
P|R|03-JUL-2017|22|8|MNSI|15.82
P|R|03-JUL-2017|22|8|NYSI|4.83
P|R|03-JUL-2017|22|8|ONZN|4.83
P|R|03-JUL-2017|22|8|PQAT|4.83
P|R|03-JUL-2017|22|8|PQBE|4.83
P|R|03-JUL-2017|22|8|PQDA|4.83
P|R|03-JUL-2017|22|8|PQDZ|4.83
P|R|03-JUL-2017|22|8|PQHA|4.83
P|R|03-JUL-2017|22|8|PQHZ|4.83
P|R|03-JUL-2017|22|8|PQPC|4.83
P|R|03-JUL-2017|22|8|PQQC|4.83
P|R|03-JUL-2017|22|8|PQSK|4.83
P|R|03-JUL-2017|22|8|PQXY|4.83
P|R|03-JUL-2017|22|9|MBSI|0
P|R|03-JUL-2017|22|9|MISI|16.21
P|R|03-JUL-2017|22|9|MNSI|10.99
P|R|03-JUL-2017|22|9|NYSI|0
P|R|03-JUL-2017|22|9|ONZN|0
P|R|03-JUL-2017|22|9|PQAT|0
P|R|03-JUL-2017|22|9|PQBE|0
P|R|03-JUL-2017|22|9|PQDA|0
P|R|03-JUL-2017|22|9|PQDZ|0
P|R|03-JUL-2017|22|9|PQHA|0
P|R|03-JUL-2017|22|9|PQHZ|0
P|R|03-JUL-2017|22|9|PQPC|0
P|R|03-JUL-2017|22|9|PQQC|0
P|R|03-JUL-2017|22|9|PQSK|0
P|R|03-JUL-2017|22|9|PQXY|0
P|R|03-JUL-2017|22|10|MBSI|-3
P|R|03-JUL-2017|22|10|MISI|13.21
P|R|03-JUL-2017|22|10|MNSI|7.99
P|R|03-JUL-2017|22|10|NYSI|-3
P|R|03-JUL-2017|22|10|ONZN|-3
P|R|03-JUL-2017|22|10|PQAT|-3
P|R|03-JUL-2017|22|10|PQBE|-3
P|R|03-JUL-2017|22|10|PQDA|-3
P|R|03-JUL-2017|22|10|PQDZ|-3
P|R|03-JUL-2017|22|10|PQHA|-3
P|R|03-JUL-2017|22|10|PQHZ|-3
P|R|03-JUL-2017|22|10|PQPC|-3
P|R|03-JUL-2017|22|10|PQQC|-3
P|R|03-JUL-2017|22|10|PQSK|-3
P|R|03-JUL-2017|22|10|PQXY|-3
P|R|03-JUL-2017|22|11|MBSI|-4.1
P|R|03-JUL-2017|22|11|MISI|12.11
P|R|03-JUL-2017|22|11|MNSI|6.89
P|R|03-JUL-2017|22|11|NYSI|-4.1
P|R|03-JUL-2017|22|11|ONZN|-4.1
P|R|03-JUL-2017|22|11|PQAT|-4.1
P|R|03-JUL-2017|22|11|PQBE|-4.1
P|R|03-JUL-2017|22|11|PQDA|-4.1
P|R|03-JUL-2017|22|11|PQDZ|-4.1
P|R|03-JUL-2017|22|11|PQHA|-4.1
P|R|03-JUL-2017|22|11|PQHZ|-4.1
P|R|03-JUL-2017|22|11|PQPC|-4.1
P|R|03-JUL-2017|22|11|PQQC|-4.1
P|R|03-JUL-2017|22|11|PQSK|-4.1
P|R|03-JUL-2017|22|11|PQXY|-4.1
P|R|03-JUL-2017|22|12|MBSI|-4.1
P|R|03-JUL-2017|22|12|MISI|12.11
P|R|03-JUL-2017|22|12|MNSI|6.89
P|R|03-JUL-2017|22|12|NYSI|-4.1
P|R|03-JUL-2017|22|12|ONZN|-4.1
P|R|03-JUL-2017|22|12|PQAT|-4.1
P|R|03-JUL-2017|22|12|PQBE|-4.1
P|R|03-JUL-2017|22|12|PQDA|-4.1
P|R|03-JUL-2017|22|12|PQDZ|-4.1
P|R|03-JUL-2017|22|12|PQHA|-4.1
P|R|03-JUL-2017|22|12|PQHZ|-4.1
P|R|03-JUL-2017|22|12|PQPC|-4.1
P|R|03-JUL-2017|22|12|PQQC|-4.1
P|R|03-JUL-2017|22|12|PQSK|-4.1
P|R|03-JUL-2017|22|12|PQXY|-4.1
P|H|03-JUL-2017|23|0|ONZN|2.41
P|R|03-JUL-2017|23|1|MBSI|14.31
P|R|03-JUL-2017|23|1|MISI|38.79
P|R|03-JUL-2017|23|1|MNSI|36.49
P|R|03-JUL-2017|23|1|NYSI|34.42
P|R|03-JUL-2017|23|1|ONZN|14.31
P|R|03-JUL-2017|23|1|PQAT|14.31
P|R|03-JUL-2017|23|1|PQBE|14.31
P|R|03-JUL-2017|23|1|PQDA|14.31
P|R|03-JUL-2017|23|1|PQDZ|14.31
P|R|03-JUL-2017|23|1|PQHA|14.31
P|R|03-JUL-2017|23|1|PQHZ|14.31
P|R|03-JUL-2017|23|1|PQPC|14.31
P|R|03-JUL-2017|23|1|PQQC|14.31
P|R|03-JUL-2017|23|1|PQSK|14.31
P|R|03-JUL-2017|23|1|PQXY|14.31
P|R|03-JUL-2017|23|2|MBSI|12.98
P|R|03-JUL-2017|23|2|MISI|37.46
P|R|03-JUL-2017|23|2|MNSI|35.16
P|R|03-JUL-2017|23|2|NYSI|33.09
P|R|03-JUL-2017|23|2|ONZN|12.98
P|R|03-JUL-2017|23|2|PQAT|12.98
P|R|03-JUL-2017|23|2|PQBE|12.98
P|R|03-JUL-2017|23|2|PQDA|12.98
P|R|03-JUL-2017|23|2|PQDZ|12.98
P|R|03-JUL-2017|23|2|PQHA|12.98
P|R|03-JUL-2017|23|2|PQHZ|12.98
P|R|03-JUL-2017|23|2|PQPC|12.98
P|R|03-JUL-2017|23|2|PQQC|12.98
P|R|03-JUL-2017|23|2|PQSK|12.98
P|R|03-JUL-2017|23|2|PQXY|12.98
P|R|03-JUL-2017|23|3|MBSI|5.96
P|R|03-JUL-2017|23|3|MISI|30.44
P|R|03-JUL-2017|23|3|MNSI|28.14
P|R|03-JUL-2017|23|3|NYSI|26.07
P|R|03-JUL-2017|23|3|ONZN|5.96
P|R|03-JUL-2017|23|3|PQAT|5.96
P|R|03-JUL-2017|23|3|PQBE|5.96
P|R|03-JUL-2017|23|3|PQDA|5.96
P|R|03-JUL-2017|23|3|PQDZ|5.96
P|R|03-JUL-2017|23|3|PQHA|5.96
P|R|03-JUL-2017|23|3|PQHZ|5.96
P|R|03-JUL-2017|23|3|PQPC|5.96
P|R|03-JUL-2017|23|3|PQQC|5.96
P|R|03-JUL-2017|23|3|PQSK|5.96
P|R|03-JUL-2017|23|3|PQXY|5.96
P|R|03-JUL-2017|23|4|MBSI|5.9
P|R|03-JUL-2017|23|4|MISI|30.38
P|R|03-JUL-2017|23|4|MNSI|28.08
P|R|03-JUL-2017|23|4|NYSI|26.01
P|R|03-JUL-2017|23|4|ONZN|5.9
P|R|03-JUL-2017|23|4|PQAT|5.9
P|R|03-JUL-2017|23|4|PQBE|5.9
P|R|03-JUL-2017|23|4|PQDA|5.9
P|R|03-JUL-2017|23|4|PQDZ|5.9
P|R|03-JUL-2017|23|4|PQHA|5.9
P|R|03-JUL-2017|23|4|PQHZ|5.9
P|R|03-JUL-2017|23|4|PQPC|5.9
P|R|03-JUL-2017|23|4|PQQC|5.9
P|R|03-JUL-2017|23|4|PQSK|5.9
P|R|03-JUL-2017|23|4|PQXY|5.9
P|R|03-JUL-2017|23|5|MBSI|5.15
P|R|03-JUL-2017|23|5|MISI|29.63
P|R|03-JUL-2017|23|5|MNSI|27.33
P|R|03-JUL-2017|23|5|NYSI|25.26
P|R|03-JUL-2017|23|5|ONZN|5.15
P|R|03-JUL-2017|23|5|PQAT|5.15
P|R|03-JUL-2017|23|5|PQBE|5.15
P|R|03-JUL-2017|23|5|PQDA|5.15
P|R|03-JUL-2017|23|5|PQDZ|5.15
P|R|03-JUL-2017|23|5|PQHA|5.15
P|R|03-JUL-2017|23|5|PQHZ|5.15
P|R|03-JUL-2017|23|5|PQPC|5.15
P|R|03-JUL-2017|23|5|PQQC|5.15
P|R|03-JUL-2017|23|5|PQSK|5.15
P|R|03-JUL-2017|23|5|PQXY|5.15
P|R|03-JUL-2017|23|6|MBSI|4.8
P|R|03-JUL-2017|23|6|MISI|29.28
P|R|03-JUL-2017|23|6|MNSI|26.98
P|R|03-JUL-2017|23|6|NYSI|24.91
P|R|03-JUL-2017|23|6|ONZN|4.8
P|R|03-JUL-2017|23|6|PQAT|4.8
P|R|03-JUL-2017|23|6|PQBE|4.8
P|R|03-JUL-2017|23|6|PQDA|4.8
P|R|03-JUL-2017|23|6|PQDZ|4.8
P|R|03-JUL-2017|23|6|PQHA|4.8
P|R|03-JUL-2017|23|6|PQHZ|4.8
P|R|03-JUL-2017|23|6|PQPC|4.8
P|R|03-JUL-2017|23|6|PQQC|4.8
P|R|03-JUL-2017|23|6|PQSK|4.8
P|R|03-JUL-2017|23|6|PQXY|4.8
P|R|03-JUL-2017|23|7|MBSI|0
P|R|03-JUL-2017|23|7|MISI|24.48
P|R|03-JUL-2017|23|7|MNSI|22.18
P|R|03-JUL-2017|23|7|NYSI|20.11
P|R|03-JUL-2017|23|7|ONZN|0
P|R|03-JUL-2017|23|7|PQAT|0
P|R|03-JUL-2017|23|7|PQBE|0
P|R|03-JUL-2017|23|7|PQDA|0
P|R|03-JUL-2017|23|7|PQDZ|0
P|R|03-JUL-2017|23|7|PQHA|0
P|R|03-JUL-2017|23|7|PQHZ|0
P|R|03-JUL-2017|23|7|PQPC|0
P|R|03-JUL-2017|23|7|PQQC|0
P|R|03-JUL-2017|23|7|PQSK|0
P|R|03-JUL-2017|23|7|PQXY|0
P|R|03-JUL-2017|23|8|MBSI|-4
P|R|03-JUL-2017|23|8|MISI|20.48
P|R|03-JUL-2017|23|8|MNSI|18.18
P|R|03-JUL-2017|23|8|NYSI|16.11
P|R|03-JUL-2017|23|8|ONZN|-4
P|R|03-JUL-2017|23|8|PQAT|-4
P|R|03-JUL-2017|23|8|PQBE|-4
P|R|03-JUL-2017|23|8|PQDA|-4
P|R|03-JUL-2017|23|8|PQDZ|-4
P|R|03-JUL-2017|23|8|PQHA|-4
P|R|03-JUL-2017|23|8|PQHZ|-4
P|R|03-JUL-2017|23|8|PQPC|-4
P|R|03-JUL-2017|23|8|PQQC|-4
P|R|03-JUL-2017|23|8|PQSK|-4
P|R|03-JUL-2017|23|8|PQXY|-4
P|R|03-JUL-2017|23|9|MBSI|-4
P|R|03-JUL-2017|23|9|MISI|20.48
P|R|03-JUL-2017|23|9|MNSI|18.18
P|R|03-JUL-2017|23|9|NYSI|16.11
P|R|03-JUL-2017|23|9|ONZN|-4
P|R|03-JUL-2017|23|9|PQAT|-4
P|R|03-JUL-2017|23|9|PQBE|-4
P|R|03-JUL-2017|23|9|PQDA|-4
P|R|03-JUL-2017|23|9|PQDZ|-4
P|R|03-JUL-2017|23|9|PQHA|-4
P|R|03-JUL-2017|23|9|PQHZ|-4
P|R|03-JUL-2017|23|9|PQPC|-4
P|R|03-JUL-2017|23|9|PQQC|-4
P|R|03-JUL-2017|23|9|PQSK|-4
P|R|03-JUL-2017|23|9|PQXY|-4
P|R|03-JUL-2017|23|10|MBSI|-4
P|R|03-JUL-2017|23|10|MISI|20.48
P|R|03-JUL-2017|23|10|MNSI|18.18
P|R|03-JUL-2017|23|10|NYSI|16.11
P|R|03-JUL-2017|23|10|ONZN|-4
P|R|03-JUL-2017|23|10|PQAT|-4
P|R|03-JUL-2017|23|10|PQBE|-4
P|R|03-JUL-2017|23|10|PQDA|-4
P|R|03-JUL-2017|23|10|PQDZ|-4
P|R|03-JUL-2017|23|10|PQHA|-4
P|R|03-JUL-2017|23|10|PQHZ|-4
P|R|03-JUL-2017|23|10|PQPC|-4
P|R|03-JUL-2017|23|10|PQQC|-4
P|R|03-JUL-2017|23|10|PQSK|-4
P|R|03-JUL-2017|23|10|PQXY|-4
P|R|03-JUL-2017|23|11|MBSI|-4.1
P|R|03-JUL-2017|23|11|MISI|20.38
P|R|03-JUL-2017|23|11|MNSI|18.08
P|R|03-JUL-2017|23|11|NYSI|16.01
P|R|03-JUL-2017|23|11|ONZN|-4.1
P|R|03-JUL-2017|23|11|PQAT|-4.1
P|R|03-JUL-2017|23|11|PQBE|-4.1
P|R|03-JUL-2017|23|11|PQDA|-4.1
P|R|03-JUL-2017|23|11|PQDZ|-4.1
P|R|03-JUL-2017|23|11|PQHA|-4.1
P|R|03-JUL-2017|23|11|PQHZ|-4.1
P|R|03-JUL-2017|23|11|PQPC|-4.1
P|R|03-JUL-2017|23|11|PQQC|-4.1
P|R|03-JUL-2017|23|11|PQSK|-4.1
P|R|03-JUL-2017|23|11|PQXY|-4.1
P|R|03-JUL-2017|23|12|MBSI|-4.1
P|R|03-JUL-2017|23|12|MISI|20.38
P|R|03-JUL-2017|23|12|MNSI|18.08
P|R|03-JUL-2017|23|12|NYSI|16.01
P|R|03-JUL-2017|23|12|ONZN|-4.1
P|R|03-JUL-2017|23|12|PQAT|-4.1
P|R|03-JUL-2017|23|12|PQBE|-4.1
P|R|03-JUL-2017|23|12|PQDA|-4.1
P|R|03-JUL-2017|23|12|PQDZ|-4.1
P|R|03-JUL-2017|23|12|PQHA|-4.1
P|R|03-JUL-2017|23|12|PQHZ|-4.1
P|R|03-JUL-2017|23|12|PQPC|-4.1
P|R|03-JUL-2017|23|12|PQQC|-4.1
P|R|03-JUL-2017|23|12|PQSK|-4.1
P|R|03-JUL-2017|23|12|PQXY|-4.1
P|H|03-JUL-2017|24|0|ONZN|-3.79
P|R|03-JUL-2017|24|1|MBSI|0
P|R|03-JUL-2017|24|1|MISI|25.51
P|R|03-JUL-2017|24|1|MNSI|25
P|R|03-JUL-2017|24|1|NYSI|21.67
P|R|03-JUL-2017|24|1|ONZN|0
P|R|03-JUL-2017|24|1|PQAT|0
P|R|03-JUL-2017|24|1|PQBE|0
P|R|03-JUL-2017|24|1|PQDA|0
P|R|03-JUL-2017|24|1|PQDZ|0
P|R|03-JUL-2017|24|1|PQHA|0
P|R|03-JUL-2017|24|1|PQHZ|0
P|R|03-JUL-2017|24|1|PQPC|0
P|R|03-JUL-2017|24|1|PQQC|0
P|R|03-JUL-2017|24|1|PQSK|0
P|R|03-JUL-2017|24|1|PQXY|0
P|R|03-JUL-2017|24|2|MBSI|-4
P|R|03-JUL-2017|24|2|MISI|21.51
P|R|03-JUL-2017|24|2|MNSI|21
P|R|03-JUL-2017|24|2|NYSI|17.67
P|R|03-JUL-2017|24|2|ONZN|-4
P|R|03-JUL-2017|24|2|PQAT|-4
P|R|03-JUL-2017|24|2|PQBE|-4
P|R|03-JUL-2017|24|2|PQDA|-4
P|R|03-JUL-2017|24|2|PQDZ|-4
P|R|03-JUL-2017|24|2|PQHA|-4
P|R|03-JUL-2017|24|2|PQHZ|-4
P|R|03-JUL-2017|24|2|PQPC|-4
P|R|03-JUL-2017|24|2|PQQC|-4
P|R|03-JUL-2017|24|2|PQSK|-4
P|R|03-JUL-2017|24|2|PQXY|-4
P|R|03-JUL-2017|24|3|MBSI|-4
P|R|03-JUL-2017|24|3|MISI|21.51
P|R|03-JUL-2017|24|3|MNSI|21
P|R|03-JUL-2017|24|3|NYSI|17.67
P|R|03-JUL-2017|24|3|ONZN|-4
P|R|03-JUL-2017|24|3|PQAT|-4
P|R|03-JUL-2017|24|3|PQBE|-4
P|R|03-JUL-2017|24|3|PQDA|-4
P|R|03-JUL-2017|24|3|PQDZ|-4
P|R|03-JUL-2017|24|3|PQHA|-4
P|R|03-JUL-2017|24|3|PQHZ|-4
P|R|03-JUL-2017|24|3|PQPC|-4
P|R|03-JUL-2017|24|3|PQQC|-4
P|R|03-JUL-2017|24|3|PQSK|-4
P|R|03-JUL-2017|24|3|PQXY|-4
P|R|03-JUL-2017|24|4|MBSI|-4
P|R|03-JUL-2017|24|4|MISI|21.51
P|R|03-JUL-2017|24|4|MNSI|21
P|R|03-JUL-2017|24|4|NYSI|17.67
P|R|03-JUL-2017|24|4|ONZN|-4
P|R|03-JUL-2017|24|4|PQAT|-4
P|R|03-JUL-2017|24|4|PQBE|-4
P|R|03-JUL-2017|24|4|PQDA|-4
P|R|03-JUL-2017|24|4|PQDZ|-4
P|R|03-JUL-2017|24|4|PQHA|-4
P|R|03-JUL-2017|24|4|PQHZ|-4
P|R|03-JUL-2017|24|4|PQPC|-4
P|R|03-JUL-2017|24|4|PQQC|-4
P|R|03-JUL-2017|24|4|PQSK|-4
P|R|03-JUL-2017|24|4|PQXY|-4
P|R|03-JUL-2017|24|5|MBSI|-4
P|R|03-JUL-2017|24|5|MISI|21.51
P|R|03-JUL-2017|24|5|MNSI|21
P|R|03-JUL-2017|24|5|NYSI|17.67
P|R|03-JUL-2017|24|5|ONZN|-4
P|R|03-JUL-2017|24|5|PQAT|-4
P|R|03-JUL-2017|24|5|PQBE|-4
P|R|03-JUL-2017|24|5|PQDA|-4
P|R|03-JUL-2017|24|5|PQDZ|-4
P|R|03-JUL-2017|24|5|PQHA|-4
P|R|03-JUL-2017|24|5|PQHZ|-4
P|R|03-JUL-2017|24|5|PQPC|-4
P|R|03-JUL-2017|24|5|PQQC|-4
P|R|03-JUL-2017|24|5|PQSK|-4
P|R|03-JUL-2017|24|5|PQXY|-4
P|R|03-JUL-2017|24|6|MBSI|-4.1
P|R|03-JUL-2017|24|6|MISI|21.41
P|R|03-JUL-2017|24|6|MNSI|20.9
P|R|03-JUL-2017|24|6|NYSI|17.57
P|R|03-JUL-2017|24|6|ONZN|-4.1
P|R|03-JUL-2017|24|6|PQAT|-4.1
P|R|03-JUL-2017|24|6|PQBE|-4.1
P|R|03-JUL-2017|24|6|PQDA|-4.1
P|R|03-JUL-2017|24|6|PQDZ|-4.1
P|R|03-JUL-2017|24|6|PQHA|-4.1
P|R|03-JUL-2017|24|6|PQHZ|-4.1
P|R|03-JUL-2017|24|6|PQPC|-4.1
P|R|03-JUL-2017|24|6|PQQC|-4.1
P|R|03-JUL-2017|24|6|PQSK|-4.1
P|R|03-JUL-2017|24|6|PQXY|-4.1
P|R|03-JUL-2017|24|7|MBSI|-4.1
P|R|03-JUL-2017|24|7|MISI|21.41
P|R|03-JUL-2017|24|7|MNSI|20.9
P|R|03-JUL-2017|24|7|NYSI|17.57
P|R|03-JUL-2017|24|7|ONZN|-4.1
P|R|03-JUL-2017|24|7|PQAT|-4.1
P|R|03-JUL-2017|24|7|PQBE|-4.1
P|R|03-JUL-2017|24|7|PQDA|-4.1
P|R|03-JUL-2017|24|7|PQDZ|-4.1
P|R|03-JUL-2017|24|7|PQHA|-4.1
P|R|03-JUL-2017|24|7|PQHZ|-4.1
P|R|03-JUL-2017|24|7|PQPC|-4.1
P|R|03-JUL-2017|24|7|PQQC|-4.1
P|R|03-JUL-2017|24|7|PQSK|-4.1
P|R|03-JUL-2017|24|7|PQXY|-4.1
P|R|03-JUL-2017|24|8|MBSI|-4.1
P|R|03-JUL-2017|24|8|MISI|21.41
P|R|03-JUL-2017|24|8|MNSI|20.9
P|R|03-JUL-2017|24|8|NYSI|17.57
P|R|03-JUL-2017|24|8|ONZN|-4.1
P|R|03-JUL-2017|24|8|PQAT|-4.1
P|R|03-JUL-2017|24|8|PQBE|-4.1
P|R|03-JUL-2017|24|8|PQDA|-4.1
P|R|03-JUL-2017|24|8|PQDZ|-4.1
P|R|03-JUL-2017|24|8|PQHA|-4.1
P|R|03-JUL-2017|24|8|PQHZ|-4.1
P|R|03-JUL-2017|24|8|PQPC|-4.1
P|R|03-JUL-2017|24|8|PQQC|-4.1
P|R|03-JUL-2017|24|8|PQSK|-4.1
P|R|03-JUL-2017|24|8|PQXY|-4.1
P|R|03-JUL-2017|24|9|MBSI|-4.1
P|R|03-JUL-2017|24|9|MISI|21.41
P|R|03-JUL-2017|24|9|MNSI|20.9
P|R|03-JUL-2017|24|9|NYSI|17.57
P|R|03-JUL-2017|24|9|ONZN|-4.1
P|R|03-JUL-2017|24|9|PQAT|-4.1
P|R|03-JUL-2017|24|9|PQBE|-4.1
P|R|03-JUL-2017|24|9|PQDA|-4.1
P|R|03-JUL-2017|24|9|PQDZ|-4.1
P|R|03-JUL-2017|24|9|PQHA|-4.1
P|R|03-JUL-2017|24|9|PQHZ|-4.1
P|R|03-JUL-2017|24|9|PQPC|-4.1
P|R|03-JUL-2017|24|9|PQQC|-4.1
P|R|03-JUL-2017|24|9|PQSK|-4.1
P|R|03-JUL-2017|24|9|PQXY|-4.1
P|R|03-JUL-2017|24|10|MBSI|-4.3
P|R|03-JUL-2017|24|10|MISI|21.21
P|R|03-JUL-2017|24|10|MNSI|20.7
P|R|03-JUL-2017|24|10|NYSI|17.37
P|R|03-JUL-2017|24|10|ONZN|-4.3
P|R|03-JUL-2017|24|10|PQAT|-4.3
P|R|03-JUL-2017|24|10|PQBE|-4.3
P|R|03-JUL-2017|24|10|PQDA|-4.3
P|R|03-JUL-2017|24|10|PQDZ|-4.3
P|R|03-JUL-2017|24|10|PQHA|-4.3
P|R|03-JUL-2017|24|10|PQHZ|-4.3
P|R|03-JUL-2017|24|10|PQPC|-4.3
P|R|03-JUL-2017|24|10|PQQC|-4.3
P|R|03-JUL-2017|24|10|PQSK|-4.3
P|R|03-JUL-2017|24|10|PQXY|-4.3
P|R|03-JUL-2017|24|11|MBSI|-4.4
P|R|03-JUL-2017|24|11|MISI|21.11
P|R|03-JUL-2017|24|11|MNSI|20.6
P|R|03-JUL-2017|24|11|NYSI|17.27
P|R|03-JUL-2017|24|11|ONZN|-4.4
P|R|03-JUL-2017|24|11|PQAT|-4.4
P|R|03-JUL-2017|24|11|PQBE|-4.4
P|R|03-JUL-2017|24|11|PQDA|-4.4
P|R|03-JUL-2017|24|11|PQDZ|-4.4
P|R|03-JUL-2017|24|11|PQHA|-4.4
P|R|03-JUL-2017|24|11|PQHZ|-4.4
P|R|03-JUL-2017|24|11|PQPC|-4.4
P|R|03-JUL-2017|24|11|PQQC|-4.4
P|R|03-JUL-2017|24|11|PQSK|-4.4
P|R|03-JUL-2017|24|11|PQXY|-4.4
P|R|03-JUL-2017|24|12|MBSI|-4.4
P|R|03-JUL-2017|24|12|MISI|21.11
P|R|03-JUL-2017|24|12|MNSI|20.6
P|R|03-JUL-2017|24|12|NYSI|17.27
P|R|03-JUL-2017|24|12|ONZN|-4.4
P|R|03-JUL-2017|24|12|PQAT|-4.4
P|R|03-JUL-2017|24|12|PQBE|-4.4
P|R|03-JUL-2017|24|12|PQDA|-4.4
P|R|03-JUL-2017|24|12|PQDZ|-4.4
P|R|03-JUL-2017|24|12|PQHA|-4.4
P|R|03-JUL-2017|24|12|PQHZ|-4.4
P|R|03-JUL-2017|24|12|PQPC|-4.4
P|R|03-JUL-2017|24|12|PQQC|-4.4
P|R|03-JUL-2017|24|12|PQSK|-4.4
P|R|03-JUL-2017|24|12|PQXY|-4.4
P|P|03-JUL-2017|1|0|MBSI|-4.5
P|P|03-JUL-2017|1|0|MISI|22.22
P|P|03-JUL-2017|1|0|MNSI|20
P|P|03-JUL-2017|1|0|NYSI|4
P|P|03-JUL-2017|1|0|ONZN|-4.5
P|P|03-JUL-2017|1|0|PQAT|-4.5
P|P|03-JUL-2017|1|0|PQBE|-4.5
P|P|03-JUL-2017|1|0|PQDA|-4.5
P|P|03-JUL-2017|1|0|PQDZ|-4.5
P|P|03-JUL-2017|1|0|PQHA|-4.5
P|P|03-JUL-2017|1|0|PQHZ|-4.5
P|P|03-JUL-2017|1|0|PQPC|-4.5
P|P|03-JUL-2017|1|0|PQQC|-4.5
P|P|03-JUL-2017|1|0|PQSK|-4.5
P|P|03-JUL-2017|1|0|PQXY|-4.5
P|P|03-JUL-2017|2|0|MBSI|-4.8
P|P|03-JUL-2017|2|0|MISI|22.45
P|P|03-JUL-2017|2|0|MNSI|19
P|P|03-JUL-2017|2|0|NYSI|4
P|P|03-JUL-2017|2|0|ONZN|-4.8
P|P|03-JUL-2017|2|0|PQAT|-4.8
P|P|03-JUL-2017|2|0|PQBE|-4.8
P|P|03-JUL-2017|2|0|PQDA|-4.8
P|P|03-JUL-2017|2|0|PQDZ|-4.8
P|P|03-JUL-2017|2|0|PQHA|-4.8
P|P|03-JUL-2017|2|0|PQHZ|-4.8
P|P|03-JUL-2017|2|0|PQPC|-4.8
P|P|03-JUL-2017|2|0|PQQC|-4.8
P|P|03-JUL-2017|2|0|PQSK|-4.8
P|P|03-JUL-2017|2|0|PQXY|-4.8
P|P|03-JUL-2017|3|0|MBSI|-4.5
P|P|03-JUL-2017|3|0|MISI|19
P|P|03-JUL-2017|3|0|MNSI|19
P|P|03-JUL-2017|3|0|NYSI|7.09
P|P|03-JUL-2017|3|0|ONZN|-4.5
P|P|03-JUL-2017|3|0|PQAT|-4.5
P|P|03-JUL-2017|3|0|PQBE|-4.5
P|P|03-JUL-2017|3|0|PQDA|-4.5
P|P|03-JUL-2017|3|0|PQDZ|-4.5
P|P|03-JUL-2017|3|0|PQHA|-4.5
P|P|03-JUL-2017|3|0|PQHZ|-4.5
P|P|03-JUL-2017|3|0|PQPC|-4.5
P|P|03-JUL-2017|3|0|PQQC|-4.5
P|P|03-JUL-2017|3|0|PQSK|-4.5
P|P|03-JUL-2017|3|0|PQXY|-4.5
P|P|03-JUL-2017|4|0|MBSI|.02
P|P|03-JUL-2017|4|0|MISI|19.1
P|P|03-JUL-2017|4|0|MNSI|18.9
P|P|03-JUL-2017|4|0|NYSI|5.5
P|P|03-JUL-2017|4|0|ONZN|-4.4
P|P|03-JUL-2017|4|0|PQAT|-4.4
P|P|03-JUL-2017|4|0|PQBE|-4.4
P|P|03-JUL-2017|4|0|PQDA|-4.4
P|P|03-JUL-2017|4|0|PQDZ|-4.4
P|P|03-JUL-2017|4|0|PQHA|-4.4
P|P|03-JUL-2017|4|0|PQHZ|-4.4
P|P|03-JUL-2017|4|0|PQPC|-4.4
P|P|03-JUL-2017|4|0|PQQC|-4.4
P|P|03-JUL-2017|4|0|PQSK|-4.4
P|P|03-JUL-2017|4|0|PQXY|-4.4
P|P|03-JUL-2017|5|0|MBSI|-4.7
P|P|03-JUL-2017|5|0|MISI|20.4
P|P|03-JUL-2017|5|0|MNSI|19
P|P|03-JUL-2017|5|0|NYSI|7.2
P|P|03-JUL-2017|5|0|ONZN|-4.7
P|P|03-JUL-2017|5|0|PQAT|-4.7
P|P|03-JUL-2017|5|0|PQBE|-4.7
P|P|03-JUL-2017|5|0|PQDA|-4.7
P|P|03-JUL-2017|5|0|PQDZ|-4.7
P|P|03-JUL-2017|5|0|PQHA|-4.7
P|P|03-JUL-2017|5|0|PQHZ|-4.7
P|P|03-JUL-2017|5|0|PQPC|-4.7
